title,category,content,,
ASG member nasilo sa pagkain,,"Nasa kustodiya na ng pulisya at isinailalim sa interogasyon ang isang miyembro ng bandidong Abu Sayyaf Group na naaresto ng pulisya matapos makikain sa bahay ng isang residente sa Tubigon, Bohol.,Ang dinakip na si Abu Omar, alyas Saad, ay nasa kustodiya ng Bohol Provincial Police Office.,Ayon kay SPO2 Arnold Tayabas, nakatanggap ng impormasyon ang mga awtoridad mula sa isang residente ng Brgy. Tan-awan na mayroong isang kahinahinalang lalaki na nanghihingi ng pagkain sa kanila.,Pero habang pinakakain ay pasikretong pinagbigay-alam sa pulisya ng kapitan ng barangay na si Mario Pala ang pagdayo ng bandido sa kanilang lugar.,Matapos ang pagbeberipika, nakumpirmang miyembro ng ASG ang nasabing lalaki dahil na rin sa lingguwaheng ginagamit nito.,Nakumpiska sa kanyang pag-iingat ang kalibre .45 na baril.",,
Helicopter ng Phil. Airforce bumagsak,,"Tatlong sundalo ng Philippine Air Force (PAF) ang patay, habang sugatan naman ang isa matapos magcrash ang sinakyan nilang UH-ID helicopter sa Tanay, Rizal.,Sa inisyal na report mula kay Lt. Xy-zon Meneses, spokesperson ng Army’s 2nd Infantry Division, kinabibilangan ng isang Air Force pilot at dalawang crew ang agad na namatay sa crash.,Ang sugatang pasahero ng huey helicopter agad dinala sa AFP Medical Center.,Nangyari ang trahedya kaninang alas-3:00 ng hapon sa Sitio Hilltop, Barangay Sampaloc, Tanay, Rizal.,Napag-alamang galing sa Camp Capinpin sa Region 4A ang helicopter matapos magsagawa ng training ng Air to ground and disaster rescue operation sa 60 sundalo ng 2nd Infantry Division at 12 kasapi ng PNP.,Sinasabing tapos na ang pratical exercise para sa nasabing araw pero nagkaroon ng trouble ang nasabing chopper habang naglalanding.,Tumanggi munang isapubliko ang pangalan ng mga biktima dahil hindi pa na-aabisuhan ang pamilya ng tatlong nasawing sundalo.",, 3 sundalo patay
Sayang si Gina – Duterte,,"Nagbigay na ng komento si Pangulong Rodrigo Duterte sa pagreiect ng Commission on Appointments (CA) confirmation ni Environment Secretary Gina Lopez.,Nagpahayag ng kalungkutan ang Pangulo sa sinapit ng kalihim.,“Sayang si Gina. I really liked her passion,” bahagi ng talumpati ni Pangulong Duterte sa 27th Philippine Orthopedic Association Mid-Year Convention sa Davao City kanina.,Binanggit pa ng Pangulo na hindi niya maaring saklawan ang kapangyarihan ng CA sa confirmation ni Lopez.,“The President appoints but the appointee has to undergo the scrutiny of the Commission on Appointments,” anang Pangulo.,Binigyang-diin pa ni Duterte na wala siyang magagawa sa pasya ng mga miyembro ng CA dahil sadyang sa demokrasya, “lobby money talks” o nagagamit ang pera sa ganitong proseso para impluwensyahan ang isang desisyon.,“Democracy eh, lobby money talks, I can’t control everything,” giit pa ni Duterte.,Inihayag pa ni Pangulong Duterte na kinikilala at iginagalang niya ang umiiral na prinsipiyo ng checks and balance kaya dapat sundin ang desisyon ng CA na bahagi ng Lehislatura at nasa labas ng Ehekutibo.,Samantala wala pang inilalabas na anunsyo ang Office of the President sa posibleng magiging kapalit ni Lopez.",,
Kaliwa target ang puwesto ni Lopez,,"Nagpahayag ng interes ang makakaliwang grupo sa posisyong babakantehin ni Department of Environment and Natural Resource (DENR) Secretary Gina Lopez na nireject ng Commission on Appointments (CA).,Sa press briefing ng Makabayan bloc sa Kamara, sinabi ni Anakpawis party-list Rep. Ariel Casilao na kasama ang DENR sa mga ahensya ng gobyerno na inalok ni Pangulong Rodrigo Duterte sa makakaliwang grupo noong Mayo 2016.,Bukod sa DENR ay inalok din ni Duterte ang Department of Social Welfare and Development (DSWD), Department of Labor and Employment (DOLE) at Department of Agrarian Reform (DAR).,Gayunpaman, tanging ang DSWD na pinamumunuan ngayon ni Secretary Judy Taguiwalo at DAR na pinamumunuan naman ni Secretary Rafael Mariano ang napunta sa makakaliwang grupo.,“Kung ibubukas muli ni Pangulong Duterte, ay malugod naming pag-uusapan. We already have list before na pupuwede naming irekomenda kay Pangulong Duterte,” ani Casilao.,“Kung ibubukas niya ito sa CPP-NPA of course they will be the ones to identify or to nonimate coming from progressive,” dagdag pa ng mambabatas.,Samantala, hindi naman ipinagtaka ni ACT Teachers party-list Rep. Antonio Tinio na nabasura ang appointment ni Lopez sa DENR dahil nagkaroon umano ng direktang ‘representasyon” ang mining interest sa CA.",,
Walang ‘lobby money’ sa reject Gina,,"Itinanggi ng isa sa mga miyembro ng Commission on Appointment (CA) sa Mababang Kapulungan ng Kongreso na umiral ang “lobby money” kaya nireject ng komisyon ang appointment ni dating Department of Environment and Natural Resources (DENR) Sec. Gina Lopez.,Sa phonepatch interview kay Isabela Rep. Rodito Albano, isa sa 12 House contingent sa CA, walang dahilan aniya para magkaroon ng lobby money para tanggalin si Lopez sa DENR.,Ginawa ni Albano ang pahayag matapos manghinayang si Duterte sa pagreject ng CA kay Lopez at nagsalita umano ang lobby money.,“Who will pay us, yung mga miners eh sarado nga sila. Tingin mo magbabayad sila, hindi naman sila nakakasirugado kung yung next secretary ganun din ang policy di ba,” ani Albano.,“Malay mo kung si President Duterte ang pumalit talaga kay Secretary Gina eh di nayari silang lahat. Why do they pay. I don’t see any reason for them to lobby for the rejection of Gina, no body approaches us,” dagdag pa ng kongresista.,Maliban dito, kung nagkaroon umano ng lobby money, hindi close fight ang botohan sa CA.,Hindi sinabi ni Albano ang kanyang boto dahil idinaan umano sa secret balloting ang desisyon sa appointment ni Lopez.,Inamin naman ni A Teacher party-list Rep. Julieta Cortuna, isa din sa miyembro ng CA na bumoto ito laban sa appointment ni Lopez dahil nakukulangan umano ito sa trabaho ng kalihim.",,
Nene nalunod sa family outing,,"Sa halip na masayang pagsasama-sama ay na­ging trahedya ang isang family outing ng isang mag-anak matapos na malunod ang isang 6-anyos na babaeng kasama nila nang mapabayaang nag-iisa sa swimming pool sa Lungsod ng Navotas kamakalawa ng hapon.,Sa ulat ng Navotas City Police, ganap umanong alas-kuwatro pasado ng hapon nang maganap ang insidente sa Angels Anne Swimming Pool sa Rosas St., Barangay Tanza ng nasabing lungsod.,Kasalukuyan umanong nagpapahinga ang pamil­ya-Hilario sa kanilang cottage nang hindi mapansing nagtungo pala ang biktimang si Pomela Reign Hilario ng Barangay San Jose ng nasabing lungsod sa adult pool na nasa mahigit anim na talampakan ang lalim.,Kung hindi pa nagtungo sa nasabing pool ang ilang mga miyembro ng pamilya upang muling mag­lublob ay hindi pa sana nila makikita ang biktimang nakasubsob na at hindi na gumagalaw. Agad nila itong sinaklolohan at isinugod sa Quinto Polyclinic ngunit hindi na rin pinalad pang mabuhay ang biktima at patay na umano nang dumating sa nasabing pagamutan.,Sa ngayon ay patuloy pa rin ang pagsasagawa ng imbestigasyon ng pulisya, inaalam na rin kung may kapabayaan din sa hanay ng pamunuan ng nasabing resort at kung may sapat na life guard doon.",,
"Impeachment complaint vs Leni, puro kasinungalingan",,"Pawang kasinungali­ngan ang nilalaman ng impeachment complaint na inihanda ng mga kritiko ni Vice President Leni Robredo o ang “Impeach Leni Movement” subalit hindi pa naihahain dahil wala pang nag-eendorso.,Ito ang iginiit ni Atty. Barry Gutierrez, legal adviser ni Robredo, ukol sa impeachment complaint na ihahain sana ng grupo nina Atty. Trixie Angeles at Bruce Rivera noong Martes subalit naudlot dahil hindi inendorso ng isa sa mga nilapitan nila na si PBA partylist Rep. Jericho Nograles.,Sinabi ni Gutierrez na hindi nakakabigla na nagpasa ng kopya ng impeachment complaint sa Kamara ang mga kritiko ni Robredo dahil bahagi aniya ito ng kampanya para agawin ang posisyon ng bise presidente.,Dahil dito, maging ang basehan umano ng reklamo laban kay Robredo ay ibinase lang sa kasinungalingan tulad ng paggamit umano ng bise pesidente sa pondo ng Housing and Urban Development Coordinating Council (HUDCC) sa kanyang biyahe sa Amerika.",,
"Janitor noon, abogado ngayon",,"Mistulang isang pelikula na mula sa isang mahirap na pamilya ay nakaahon sa buhay.,Ito ang nangyari sa isang dating janitor ng Commission on Elections (Comelec) na kabilang sa 3,747 bagong abogado na pumasa sa 2016 Bar examination.,Si Ramil Comendador ay umani ng papuri sa mga netizens dahil sa pagsusumikap nito para marating ang tagumpay.,Agad namang nagparating ng pagkilala si Comelec Chairman Andres “Andy” Bautista kay Comendador sa pamamagitan ng Twitter account nito na nagsabing maaaring maging executive officer ito ng poll body.,“Commending @COMELEC’S Ramil Comendador who started out as a utility worker with us. By passing the 2016 Bar exam, he can now become an EO!,” sa twitter message ni Bautista.,Nakatakdang manumpa bilang bagong abogado si Comendador sa Mayo 22.",,
Labor groups tutulong vs abusadong employers,,"Kasunod ng naging utos ni Pangulong Rodrigo Duterte na magsagawa ng pag-iinspeksyon laban sa mga abusadong employers, handang tumulong ang mga manggagawa na maipatupad ito sa lalong madaling panahon.,Ayon sa labor group na Associated Labo­r Unions (ALU), inap­ru­bahan ng Pangulo ang deputization ng mga labor federations at trade union na lumahok sa pag-iinspeksyon ng pamahalaan sa mga pinagtatrabahuhan ng mga manggagawa at pagdami ng bilang ng mga employers na hindi sumusunod sa itinatakda sa general labor standards at occupational safety and health.,Sa kasalukuyan, ay nasa 1 milyon ang workplace establishments sa buong bansa subalit nasa 550 Labor Law Compliance Officers (LLCO) lamang.",,
Pag-ulan ng yelo dadalas ngayong Mayo,,"Posibleng makaranas ng madalas na pag-ulan ng yelo o hale gayundin ang pagkakaroon ng buhawi o tornado ngayong buwan.,Batay ito sa pag-aaral sa panahon ng meteorologist na si Nathaniel Cruz kasabay ng kanyang pahayag na sa buwan ng Mayo maaaring magsimula ang panahon ng tag-ulan.,Maaari rin aniyang makaranas ng malimit na thunderstorms o mga pag-ulan na may kasamang pagkulog at pagkidlat tuwing hapon at gabi bagama’t magiging maalinsangan sa umaga.,Gayunman, sinabi ni Cruz na sa pagsapit pa ng Hunyo ay inaasahan nang bababa ang temperatura.,Kinumpirma naman ng Philippine Atmospheric Geophysical and Astronomical Services Administration (PAGASA) na isa hanggang dalawang bagyo ang posibleng mabuo ngayong buwan subalit hindi pa aniya opisyal na maidedeklara ang panahon ng tag-ulan.,Samantala, umulan ng yelo na kasinlaki ng butil ng mais sa bayan ng Wao, Lanao del Sur noong Martes ng hapon.,Ayon kay Bea Rose Salvador ng Wao Municipal Disaster Risk Reduction and Management Office, umabot sa tatlumpung minuto ang pag-ulan ng yelo na kasabay ng hampas ng malakas na hangin.",,
VisMin Bar topnotchers,,"Nagpaabot ng pagbati ang Malacañang sa mahigit 3,000 Bar examination passers kung saan namayagpag at nanguna ang mga examinees mula Visayas at Mindanao.,“Congratulations to the 3,747 examinees who passed the 2016 Bar Examinations,” nakasaad sa mensahe ni presidential spokesperson Ernesto Abella.,Ayon sa palace spokesman, nananalig sila na marami sa mga nagtagumpay sa pagsusulit ang makikiisa at tutulong sa gobyerno.,Inanunsyo kahapon ng Korte Suprema ang mga nangibabaw sa 2016 Bar examinations kung saan nanguna sina Karen Mae Calam na nagtapos mula sa University of San Carlos sa Cebu na nakakuha ng gradong 89.05%; Alanna Gayle Ashley Khio (Silliman University), 88.95%; Fiona Cristy Lao (University of San Carlos) at Athalia Liong (Andres Bonifacio College), 88.8% ; Allana Mae Babayen-on (University of San Agustin), 88.75%; Justin Ryan Morilla (Ateneo de Davao University), 88.4%; Mark Dave Camarao (Northwestern University), 88.1%; Anne Margaret Momongan (University of San Carlos), 87.8%; Jefferson Gomez (University of San Carlos), 87.7%; Nia Rachelle Gonzales (University of Batangas) at Marie Chielo Ybio (Silliman University), 87.5%; Andre Stephen Liu (Silliman University), 87.45%.,Ayon sa SC, ang 2016 Bar exams ang may pinakamataas na naitalang passing rate sa huling 16 na taon.,Nabatid din na ang Top 10 graduates ay ga­ling sa Visayas at Min­danao.",,
BATO DAPAT SIBAK NA SA SECRET JAIL,,"Masuwerte si Philip­pine National Police (PNP) director general Ronaldo “Bato” dela Rosa dahil sa Pilipinas ito nanunungkulan, dahil kung nagkataon sa ibang bansa nangyari ang “secret jail” na natuklasan sa Tondo, Manila ay tanggal agad siya sa kanyang puwesto.,Ito ang tinuran ni House minority leader Danilo Suarez kahapon sa kanilang press conference ukol sa secret jail na natuklasan ng Commission on Human Rights (CHR) sa Manila Police District (MPD) Station 1 sa Raxabago, Tondo Manila kamakailan.,“In some areas, in other countries, this is enough…for the….no less than the Chief of the PNP to resign,” ani Suarez subalit sa Pilipinas ito nangyari kaya tuloy sa panunungku­lan si Dela Rosa.,Sa nasabi ding press conference, sinabi ni House senior deputy minority leader Lito Atienza na naka­katakot ang pagtanggol ni dela Rosa sa mga pulis na sangkot sa secret jail.,“Matakot tayong lahat, ‘pag iyan ay hindi na-correct at meron pa ta­yong death penalt­y na ipapasa,” ani Atienza matapos ipagtanggol ni dela Rosa ang secret jail at nagbubulagbulagan sa criminal activities ng kanyang mga pulis.,“Malaki ang problema niya, he has to change his attitude in leading the PNP or he has t2o be change by somebody else. This is disturbing. Eye opener na ito but his eyes is closed shut with what, biased thinking that his policemen could not do anything wrong,” ani Atienza.,Naniniwala si Atienza na katiwalian ang dahilan kung bakit mayroong sec­ret jail sa nasabing presinto dahil ang mga ikinulong sa makipot at hindi maka­taong kulungan ay ipinatutubos ng aniya’y hanggang P50,000.,Samantala, imbes na kampihan ang posisyon ni dela Rosa, nanindigan si administration Sen. Alan Peter Cayetano na kailangang may managot na police officer sa nadis­kubreng “secret jail”.,“Kasuhan ang dapat kasuhan,”diin ni Cayetano.,Ayon pa sa senador, hindi dapat kinukunsinte ang pang-aabuso ng mga pulis dahil nakakasira ito sa PNP bilang isang institusyon.",,
Atong Ang no.1 target vs gambling war,,"Tinukoy ng Philippine Charity Sweepstakes Office (PCSO) na ang jai-alai operator na si Atong Ang ang “primary target” ni President Rodrigo Duterte sa kanyang Executive Order No. 13 na nagdedeklara ng all-out war sa illegal gambling.,Sa isang statement, binigyan-diin ni PCSO Chairman Jose Jorge Corpuz na ang state-sanctioned Small Town Lottery ay ang tanging numbers game na pinapayagan na makapag-operate sa ilalim ng Duterte administration.,“He (Ang) is the primary target of EO 13. Meridien is illegal and other bookies on the street. What we want is to show that STL is the only legal numbers game in the country and all others are illegal,” ani Corpuz.,Pinirmahan ni PDU30 ang EO 13 noong Pebrero para limitahan ang operasyon ng online gaming licenses na ipinagkaloob ng freeport zones na Cagayan Economic Zone Authority (CEZA), Aurora Pacific Economic and Freeport Authority (Apefo) at Authority of the Freeport of Bataan (AFAB).,Ayon kay Corpuz, ang EO13 ay naging ilegal kay Ang dahil kumukuha ito ng pusta sa labas ng Cagayan gayong ang lisensya niya ay inisyu ng CEZA.,Samantala, pinaim­bestigahan ni Senador Antonio Trillanes ang alegasyon ni Ang na balak siyang ipapatay nina Justice Secretary Vitaliano Aguirre at National Security Adviser Hermogenes Esperon dahil sa gambling operation.,Si Ang ang nag-o-operate ng virtual jai-alai number games sa pamamagitan ng Meridien Vista Gaming Corp. na nakabase sa Cagayan Freeport.",,
Malawakang ‘free wifi’ malapit na,,"Malapit nang maramdaman ng mga Filipino ang malawakang free wifi matapos lumusot sa ikatlo at pinal na pagbasa sa Kamara ang panukalang nag-aatas sa pamahalaan na maglagay ng libreng wifi sa mga pampublikong lugar.,Sa ilalim ng House Bill 5225 ng Kamara, la­lagyan ng free wifi connection ang mga tanggapan ng gobyerno hanggang sa mga local government units at sa mga pampublikong paaralan. Ang Senate version ng nasabing panukala ay matatandaang inaprubahan na sa Senado noong Marso kaya naman sa pagpasa ng bersyon ng Kamara ay asahan na umano na malapit na itong maging ganap na batas.,Samantala, iginiit ni Kabataan partylist Rep. Sarah Elago na sa oras na maging batas ay dapat paspasan na ang pagpapalagay ng free wifi upang agad nang matamasa ng taumbayan, malaking tulong umano lalo sa pag-aaral ng mga kabataan na ngayon ay nasa digital era.,Hirit din ni Elago na hindi sapat na kabitan o magkaroon lamang ng free wifi, bagkus dapat tiyakin na maaasahan ang malakas at mabilis na internet connection nito.",,
2 US bombers lumipad sa Korean Peninsula,,"Inamin ng Estado­s Unidos na dalawan­g beses noong nakaraan­g linggo lumipad ang kanilang Air Force B-1 bombers sa Korean Pe­ninsula.,Ayon sa ulat ng CNN, sinabi ng US Air Force na dalawang US B-1 bom­bers mula sa Andersen Air Force na naka-base sa Guam ang nagtungo sa Korean Peninsula at nagsagawa ng joint drill kasama ang Air Force ng South Korea at Japan.,Magkahiwalay rin ang B-1 bombers na nagtungo sa South Korea noong Abril 26 ayon sa isang US defense official.,Ang naturang misyon ay matagal na umanong plinano ng tatlong bansa subalit nagdesisyon ang mga ito na itago na lang muna upang hindi tumaas ang tensiyon sa lugar.,Ngunit ayon sa Pyongyang, ang hakbang ng US ay sinadya umano para sa “military provocation”.,Sinabi naman ni South Korean Defense Ministry spokesman Moon Sang-gyun na ang pag-deploy ng US bombers ay bahagi ng kanilang kasunduan para tugunan ang nuclea­r missile threat ng North Korea.",,
REJECTED!,,"Tuluyan nang ibinasura ng makapangyarihang Commission on Appointments (CA) ang ad interim appointment ni Environment and Natural Resources Secretary Gina Lopez matapos na dumaan ito sa mahabang deliberasyon at pagdinig.,Idinaan sa secret voting ang pagbibigay ng boto ng mga miyembro ng komisyon sa nominasyon ni Lopez.,Sa sponsorship speech ni Senador Manny Pacquiao, chairman ng CA committee on environment, sinabi nitong 13 miyembro ng komisyon ang bumoto kontra kay Lopez na sapat na botong kailangan para ibasura ang nominasyon ng kalihim.,Inamin ng senador na gustuhin man niyang makumpirma si Lopez, ngunit wala siyang magawa kundi igalang ang desisyon ng mayora.,“The vote did not go as I “personally wanted” to be but the decision of the majority should be respected,” ayon pa kay Pacquiao na isa sa mga sumusuporta kay Lopez.,“To Gina, I truly admire your passion and love for the environment, your dreams to make the brown fields turned into green, the water to be clean and clean fresh air surround our land. Dama ko ang iyong malasakit sa kalikasan,” ayon pa sa talumpati ni Pacquiao.,Bukod kay Pacquiao, tumayo rin sa plenary sina Sens. Vicente Sotto, Francis Pangilinan, JV Ejercito at Loren Legarda upang ipahayag ang kanilang botong pagpabor sa nominasyon ni Lopez.,Dumaan sa mahabang deliberasyon at pagdinig ng komisyon ang appointment ni Lopez na pawang nakasentro kaugnay sa kontrobersyal na pagpapasara nito ng mining operations.,Naging emosyonal naman si Lopez sa pagharap nito sa mga mamamahayag matapos ibasura ang kanyang nominasyon.,Ngunit ayon pa sa kanya, hindi niya kontrolado ang bumubuo ng komisyon.,Hindi itinago ni Lopez ang sama ng loob sa mga bumoto laban sa kanya na pinaniwalaan niyang inuuna umano ang business interest kaysa sa interes ng bayan.,Sa kabilang banda, respetado ng Malacañang ang desisyon ng CA.,“The President is attending to the possible replacement,” sabi pa ni presidential spokesperson Ernesto Abella.",,
"Pagkatapos ni Trump, Pres. Xi Jinping tumawag din kay Duterte",,"Para sa Palasyo ng Malacañang, ‘very important’ ang tawag ni Chinese President Xi Jinping kay Pangulong Rodrigo Duterte, ilang araw lamang ang lumipas matapos ang tawag ni US President Donald Trump.,Ayon kay Presidential Spokesperson Ernesto Abella, nangyari ang pag-uusap ni Duterte at Xi Jinping noong Miyerkules ng hapon at tumagal ito ng halos 26-minuto.,“It’s a very important call. It covered … actually, may actual caucus siya. Pero unang-una, in-affirm ng Presidente iyong kanilang pagkakaibigan between the Philippines and China. Katulad ng mga positive na mga engagement natin, then tungkol sa regional at saka sa mga international developments,” wika ni Abella.,Hindi eksaktong inilahad ni Abella ang naging usapan ng dalawang president e, pero siguradong nakatutok umano ito sa pagpapalakas ng ugnayan ng Pilipinas at China sa hinaharap.,“Mahalaga po iyan siguro, unang-una, it should help the Filipinos to understand and put in perspective China sa ating buhay, in our region. Ibinabalik po kasi ng Presidente yong ating Asianess ‘no, na mahalaga po na ang ating relationships are—patutunayan ulit natin makitungo sa ating mga kapitbahay,”giit ng tagapagsalita., Katulad ng naging paksa ng pag-uusap nila ni US President Trump, nabanggit din sa phone chat ni Duterte at Xi Jinping ang posisyon at bagong development sa tumitinding iringan sa Korean Peninsula., “Itong concern na ito ay concern na shared din po ng mga ASEAN leaders. At komo chair tayo, ang Pilipinas, ang Presidente na rin also took the initiative to voice the … ang concerns natin. Ang ano niya po is to make sure na magkaroon po talaga ng peace dito po sa ating region, hindi lang po sa Pilipinas kung hindi sa buong region natin,” ani Abella., Parehong nangangamba ang China at Pilipinas sa posibilidad na malaki ang magiging epekto kung sasabog ang digmaan sa Korean Peninsula., “Ang ano po niya, ang talagang in-emphasize ng Presidente iyon pong pangangailangan, the need to restrain in dealing with the Korean Peninsula,” anang tagapagsalita",,
FBI agent nagpakasal sa IS,,"Kinumpirma ng Estados Unidos na isang tauhan ng Federal Bureau of Investigation (FBI) ang nagpakasal sa isang miyembro ng Islamic State (IS).,Ayon sa ulat ng Agence France-Presse, nahulog ang loob ng FBI translator sa isang miyembro ng Islamic State group mula sa Germany kaya ito nagpakasal sa terorista.,Kinilala itong si Daniela Greene na mayroong “top secret” security clearance na inatasan umano ng mga awtoridad na mag-espiya sa naturang IS member.,Base sa court documents, lumalabas na nagpaalam si Greene sa kanyang mga kasamahan sa Detroit office of the Federal Bureau of Investigation na tutungo ito sa Germany para makipagkita sa kanyang mga magulang noong Hunyo 2014.,Pero sa halip na pumunta sa Germany ay nagtungo ito sa Turkey at pumasok ito sa border para maki­pagkita at tuluyang magpakasal sa isang IS fighter.,Kinilala ang IS fighter na si Denis Cuspert, isang notorious at dating German rapper na kilala rin sa pangalang Deso Dogg.",,
"Gobyerno, napuno na sa katigasan ng ulo ng NPA",,"Nasaid na ang pasensya ng pamahalaan sa tuloy-tuloy na opensiba ng New Peoples’ Army (NPA) sa kabila ng umiiral na peace talks.,Pormal nang naghain ng reklamo ang peace panel ng pamahalaan sa Norwegian government laban sa armed-wing ng Communist Party of the Philippines (CPP) at National Democratic Front of the Philippines (NDFP).,Ayon kay government peace panel chairman Silvestre Bello III, ibiginay nila sa pamahalaan ng Norway ang kopya ng reklamo dahil ito ang nagsisilbing facilitator ng peace talks sa pagitan ng GRP at NDFP.,Nanindigan si Bello na hindi palalampasin ang serye ng pag-atake ng NPA dahil at kailangang may maayos na paliwanag dito ang mga negosyador ng CPP-NPA.,Dahil sa serye ng mga pag-atake habang nagaganap ang peace talks, sinabi ni Bello na tila nawawalan na ng control ang pamunuan ng CPP at NDFP sa kanilang mga guerilla sa kanayunan.,Ipinag-utos na rin ni Pangulong Rodrigo Duterte na imbestigahan ang kilos ng NPA upang masukat kung totoong sincere ang CPP at NDFP sa pakikipag-usap sa pamahalaan.",,
4 mangingisda pinaulanan ng bala,,"Apat na mangingisda ang sugatan nang paula­nan ng bala ng baril ng may 15 armadong kalala­kihan sa karagatang sakop ng Gingoog City, Misamis Oriental kahapon ng hatinggabi.,Sa ngayon ay patuloy na iniimbestigahan ng Magallanes, Agusan del Norte Police ang insidente na ikinasugat nina Roldan Delin, 39; Dennis Pinaso, 34; Teodoro Felisco Jr., at Dino Deligero, pawang­ residente ng Barangay Caloc-an, Magallanes, Agusan del Norte.,Sa salaysay ni Roldan Buhian, kasama ng mga biktima na sinuwerteng hindi tinamaan, nakatutok sa kanila ang armas ng mga suspek habang pinapahinto ang kanilang sasakyan para raw hulihin pero hindi sila tumigil dahil walang pangalan ang sinasakyang pump boats ng mga armado kaya pinaputukan sila.,Wika pa ni Buhian, kung mula sa Philippine National Police-Maritime ang nagpahinto sa kanila ay agad silang susunod pero wala silang nakitang patunay na kasapi sila at dahil sa pagdududa ay mabilis nilang tinakasan ang mga ito hanggang sa pa­putukan sila.,Nagsasagawa pa ng masusing imbestigasyon ang pulisya upang matukoy kung anong grupo ang namaril sa mga biktima.",,
Sawa na-hulicam,,"Nahagip ng cctv ins­talled camera sa footbridge ng Barangay Sampaloc 2, Dasmariñas City, Cavite, ang may halos 12 talampakang sawa na lumitaw pasado ala-una ng mada­ling-araw kamakalawa.,Ang sawa na kinakitaan ng sugat sa ibabang bahagi ng katawan ay posibleng lumabas ng kanyang lungga bunga ng mainit na panahon at gutom, ayon kay Dasmariñas City LGU IT consultant Reynor Calzado, nangga­ling ang sawa sa madamo at masukal na likurang bahagi ng footbridge.,Agad umanong nai­ta­wag sa kanila ng control room monitoring team, na nakabase sa basement ng Pagamutan ng Dasma­riñas, ang nakitang sawa at maingat na ni-rescue ng Dasmariñas City Rescue Team, nakatakdang i-turn over sa Provincial Environment and Natural Resources Office.,Tinayang may bigat na humigit kumulang sa 15 kilos ang may 4 hanggang 5 diametrong sawa.",,
Jail officer nalunod dahil sa paru-paro,,"Isang Cotabato City jail officer ang namatay nang malunod habang hinahabol na kuhanan ng litrato ang lumilipad na paru-paro sa Hidak Falls sa Barangay Kematu, T’boli, South Cotabato.,Patay na nang maiahon mula sa pinaghulugang talon ang biktimang si Leo Solinap, 37, binata, residente ng Korona­dal City.,Napag-alaman na nag­lalakad ang biktina nang mamataan nito ang makulay na paru-paro kaya naisipan nitong kunan ng litrato pero habang hinahabol ay nadulas ito at nahulog sa talon.,Nagkataon na malakas ang agos ng tubig sa nasabing falls kaya inanod ito hanggang mamatay.",,
"Umayaw sa revolutionary tax, tinodas",,"Dahil sa hindi pagbibigay ng “revolutionary tax” ay pinatay ang isang 59-anyos na magsasaka ng sinasabing mga rebeldeng New People’s Army (NPA) matapos itong dukutin sa kanilang bahay at pagbabarilin kamakalawa sa bayan ng Matnog, Sorsogon.,Kinilala ang biktimang si Noli Garlan, residente ng Purok 2 Barangay Senebiran ng nabatid na bayan, ito ay agarang nasawi matapos magtamo ng isang tama ng kalibre .45 sa ulo.,Samantala, nakilala naman ang tatlong suspek na dumukot at pumatay sa biktima na sina Noli Balute. Magkapatid na Betong at Allan Estavillo, kilalang mga rebelde at residente ng Barangay Tugas ng bayang ito.,Sa ulat na nakarating sa Police Regional Office (PRO) 5 sa Camp Simeon Ola, naganap ang insidente pasado alas-otso ng umaga nang dukutin ng mga suspek ang biktima dahil sa hindi umano nito pagbibi­gay ng “revolutionary tax” dahil sa mga inani nitong palay.,
­",,
"Rider sumabit sa bus, dedo",,"Patay ang driver ng isang motorsiklo samantalang sugatan ang angka­s nito makaraang ang sina­sakyan ng mga ito ay mabundol ng dalawang sasakyan sa Maharlika Highway, Barangay Balubad, Atimonan, Quezon kaha­pon ng madaling araw.,Batay sa imbestigasyon ng Atimonan Police, bandang ala-1:10 ng madaling araw habang tinatahak ng motorsiklong minamaneho ng biktimang si Wilfredo Alcantara ang kahabaan ng highway nang masabitan ito ng kasalubong na ‘di natukoy na sasakyan.,Nagbunsod ito upang tumilapon sa balikat nito ang back rider na kinila­lang si Jern Hally Tuazon.,Natumba naman sa highway ang motorsiklo at nasagasaan pa ng kasunod na Philtranco passenger bus (AIA 3052) na minamaneho ni Ma­no­lito Pontipedra Fermin.",,
