400 drug user swak sa ‘Oplan Pagbabago’,C,"Tagumpay ang paglu­lunsad ng ‘Oplan Pegsambi’, na sa salitang Tagalog ay ‘Oplan Pagbabago’ na ipinatutupad sa Sultan Kudarat sa Maguinda­nao, kasunod ng patuloy na pagtaas ng bilang ng mga sumusukong drug dependents dito.,Base sa talaan ng Maguindanao Police, sa Ezperanza Police pa lamang ay umabot na sa mahigit 400 na mga positibo sa iligal na droga ang sumuko sa loob lamang ng dalawang araw.,Ayon kay Insp. Ian Makatangay, deputy chief of police ng Esperanza halos kalahati sa mga sumuko sa kanilang himpilan ay mga menor de edad na pawang gumagamit ng iligal na droga.,“Natutuwa naman kami dahil suportado kami ng mga magulang. Sinama­han pa nga ng kani-kanilang mga magulang ang mga menor de edad na sumuko sa aming himpilan,” wika ni Makatangay.,Samantala, sa bayan naman ng Isulan, Sultan Kudarat, umabot sa 195 ang sumukong drug dependents.",,
Patay sa bugbog ng taumbayan,C,"Matinding bugbog, taga at tama ng punglo sa katawan ang tinamo ng isang umano’y serial rapist matapos pagtulungan ng taumbayan sa Madalag, Aklan.,Hindi na umabot pa nang buhay sa Aklan Provincial Hospital si Abonjo Ninofranco, 46, ng Sitio Nailong, Brgy. Mamba, sa nasabing bayan.,Sa imbestigasyon ng Madalag Police, habang pinaghahanap ng mamamayan ang suspek mula sa tatlong magkakatabing bayan, namataan nila ito na nakatambay.,Dito na sumiklab ang galit ng taumbayan at kinu­yog si Ninofranco, pinagtulungang bugbugin at hindi pa nakuntento ay pinagtataga at pinagbabaril pa hanggang sa mamatay.,Batay sa rekord ng pulisya, halos apat na estu­dyanteng kababaihan sa lugar ang sinasabing ginahasa ng suspek na kanyang hinaharang habang dumadaan sa kagubatan.,Nalaman din sa rekord na ilan pa sa mga kasong kinakaharap nito ay attempted parricide at arson na isinampa ng kanyang misis matapos na sunugin ang kanilang bahay.",,
DI patraidor na pinatay sa Albay,C,"Patay ang isang dance instructor (DI) matapos itong saksakin sa likurang bahagi ng ulo ng isang 57-anyos na lalaki sa isang gimikan sa Barangay Culiat sa ba­yan ng Daraga, Albay kahapon ng madaling-araw.,Sa kasalukuyan ay ina­alam pa ng pulisya ang motibo ng pamamaslang sa biktimang nakilalang si Jesus Londonio, 43, isang dance instructor at residente ng P-3 Barangay Maroroy ng nabatid na bayan.,Samantala, ­nadakip naman sa ­isinagawang hot pursuit operation ng pulisya ang suspek na nakilalang si Eugenio Toralde Jr., residente ng relocation site Barangay Culiat ng bayang ito.,Sa inisyal na ulat ng Daraga PNP, naganap ang insidente dakong alas-12:40 ng madaling-araw sa beer plaza habang nakaupo ang biktima nang lapitan ito ng suspek mula sa likurang bahagi at saksakin ito sa ibabang bahagi ng tainga.,Matapos ang pana­nak­sak ay mabilis na tumakas ang suspek subalit dahil sa nakilala ito ng ilang nakasaksi ay agad itong nadakip.",,
Tulak sa Quezon pinatahimik,C,"Isang 32-anyos na la­laki na umano’y sangkot sa illegal drug trade ang pinagbabaril at napatay ng ‘di nakilalang suspek sa Brgy. Malabanban Sur, Candelaria, Quezon kamakalawa ng gabi.,Batay sa report ng Candelaria Police, dakong alas-siyete ng gabi, nakatayo sa harap ng bakery ang biktimang si Argel Hombre, tubong Metro Manila at residente ng Sitio Tondo, Brgy. Sta. Catalina Norte, nang dumating ang suspek at malapitang pagbabarilin ito gamit ang .9mm na baril.,Nagtamo ng mga tama sa iba’t ibang baha­gi ng katawan ang biktima at namatay noon din.,Mabilis na tumakas ang suspek na sumakay sa isang naghihintay na motor­siklo na minama­neho ng kasabwat nito.,Ayon sa pulisya at sa mga kabarangay ng biktima, naaresto na ito dati sa pagtutulak ng droga noong August ng nakaraang taon, subalit nitong makalaya ay ipinagpatuloy ang ilegal na gawain.",,
"Pulis, 68 pa timbog sa drug bust",C,"Apat na katao kabilang ang isang pulis na nakatalaga sa Bulacan ang naaresto ng Manila Police District-Police Station 2 (MPD-PS2) sa isang buy-bust operation sa Tondo, Maynila.,Ang mga naaresto ay kinilalang sina PO1 Mark John Azarcon, 33, walang asawa, PNCO at nakata­laga sa Drug Enforcement Unit ng Obando Bulacan, Police Station  at residente ng 1018-B Hermosa St., Tondo, Maynila; Percy Tiatco, 19-anyos; Reynaldo Discipulo, 33, kapwa nakatira sa Yakal St., Tondo, Maynila at Fidelito Doctolero, alyas Tonton ,35, residente ng 1217.,Nakumpiska sa mga suspek ang limang pi­rasong plastic sachet na hinihinalang shabu na may street value na P30K; P24K cash, buy- bust money na P1,000 at iba’t ibang drug pa­raphernalias.,Samantala, 64 katao pa ang naaresto ng MPD sa isinasagawa nitong One Time Big Time Operation kontra iligal na droga.,Ipinaliwanag naman ni MPD District Director PC/Supt. Rolando Nana na ang mas pina­lawak na kampanya laban sa mga nagbebenta ng iligal na droga ay bahagi ng direktiba ni Manila Ma­yor Joseph Estrada.",,
"Notoryosong kriminal, napatay sa Zambo",C," — Patay ang isang notoryosong drug pusher at kriminal matapos itong makipagbarilan sa mga parak sa Zam­boanga City na tumutugis sa kanya dahil sa pagpaslang nito sa isang sibilyan.,Nakilala ang kriminal na si Herbert Toralba, at napatay ito noong Sabado ng umaga sa Barangay Ayala na kilalang lungga ng mga drug addict at pushers sa Zamboanga.,Sinabi ng pulisya na pinatay ni Toralba si Ronnie Baylon, sa naturang lugar kung kaya’t tinugis ito ng grupo ni Sr. Insp. Karib Muharram kasama ang mga opisyal ng barangay sa pa­ngunguna ni Kagawad Alex Macapili.",,
29M drug addict — UN,C,"Iniulat ng United Nations (UN) na aabot na sa mahigit sa 29 milyon katao ang mga nalululong sa ipinagbabawal na gamot sa buong mundo.,Sa inilabas na datos ng UN Office on Drugs and Crime (UNODC), kasabay ng International Day Against Drug Abuse and Illicit Trafficking, kabilang sa mga ipinagbabawal na gamot na inaabuso ay ang opiates­, cocaine, cannabis, amphetamine-type stimulants (ATS) at ang bagong psychoactive substances (NPS).,Nakasaad din sa nasabing ulat, na aabot sa 250 milyon katao na nasa edad 15-anyos at 64-anyos ang gumagamit ng anumang uri ng droga noong 2014.,Ngunit sa kasalukuyang taon ay naitala na ang 29 milyong katao ang nakakaranas ng drug use disorders na mas mataas sa 27 milyon na naitala sa nakalipas na taon.",,
CRIMINOLOGY GRAD NAGBARIL SA SARILI,C,"Dahil sa umano’y hindi matanggap na kabiguan matapos na makipag-break ang kanyang girlfriend, kung kaya’t nagawang wakasan ng isang binatang Criminology gra­duate ang buhay nito sa pamamagitan nang pagbaril sa kanyang sarili sa bahay ng kanyang kaibigan sa Novaliches, Quezon City, kahapon ng umaga.,Dead on the spot sanhi ng tinamong tama ng shotgun sa kanyang dibdib ang biktima na kinilala ni PO3 Julius Raz, ng Criminal Investigation Detection Unit (CIDU) ng Quezon City police District (QCPD) na si Jhun Opiniano y Velasco, 24, tubong Pangasinan at kasalukuyan nakatira sa No. 12-Trinidad St. San Antonio Subdivision, Brgy. Nagkaisang Nayon, Novaliches ng nasabing lungsod.,Ayon kay PO3 Raz, dakong alas-siyete ng umaga nang magpakamatay ang biktima sa bahay ng kanyang kaibigan na nagngangalang Diosdado Ocampo, sa Block 1 , Lot 2, Molave, Ribesco Road, Brgy. Nagkaisang Nayon, Novaliches.,Base sa naging pahayag ni Ocampo kay PO3 Raz, bago ang insidente ay dumating ang kanyang kaibigan sa kanila dakong alas-sais ng umaga para lang umano magpalipas ng oras at kasabay nito ay pinagsabihan si Ocampo na huwag nang sabihin sa kanyang pamil­ya na pumunta siya sa kanila.,Dahil dito ay sanda­ling lumabas ng kanilang bahay si Ocampo habang nasa loob ang biktima subalit ilang sandali pa ay umalingawngaw ang isang malakas na putok ng baril na nagmumula sa loob ng bahay.,Mabilis naman pumasok si Ocampo para tingnan at halos hindi ito makapaniwala ng makitang nakabulagta na ang duguan biktima.,Nakita rin sa pagitan ng mga hita ng biktima ang ginamit nitong improvised shotgun.,Lumilitaw din sa imbestigasyon ni P03 Raz, base sa naging pahayag ng kapatid ng biktima na si Jocelyn na una na rin umanong nagtangkang magpakamatay si Opinia­no dahil sa dinaranas nitong depression mula nang makipaghiwalay ang umano’y girlfriend ng biktima.",,
7-anyos sapul ng ligaw na bala,C,"Nasawi ang isang 7-anyos na batang babae makaraang atakehin ng grupo ng mga komunistang bandido ang isang barangay sa Bacuag, Surigao del Norte noong Hunyo 23, base sa ipinarating na ulat sa Camp Aguinaldo kahapon.,Base sa report ni Lt. Col. Rico Amaro, commander ng 30th Infantry (PYTHON) Batta­lion ng Philippine Army (PA), natutulog sa loob ng kanilang bahay ang biktimang si Cristel Mae Aguilar, 7, nang tamaan ng bala sa katawan mula sa pagpapaputok ng baril ng mga lumusob na grupo ng mga bandido sa Barangay Payapag, Bacuag.,Nagkataon naman positibo sa lugar ang mga tauhan ng Peace and Development Team (PDT) ng 30th Infantry (PYTHON) Battalion na nagsasagawa ng peace and development activities, kaya naipaglaban ng mga ito ang mga residente sa lugar hanggang umatras sa tuluyang paghahasik ng gulo ng mga bandido.,Dinatnan ng militar ang magulang ng nasa­wing bata na umiiyak habang hawak ang anak na tinamaan ng pung­lo sa pagpapaputok ng mga bandido na labis din nilang ikinalungkot.",,
Maguindanao politicians sabit sa droga?,C," –– Isa sa mga staunch supporter at campaigner ng natalong presidential candidate na si Esmael Mangudadatu, ang gobernador ng Maguin­danao, ay nag-sumite umano kay President-elect Rodrigo Duterte ng lista­han ng mga pulitikong may kaugnayan sa droga sa kanyang lalawigan.,Inilahad ito ni Mangudadatu, na miyembro ng Liberal Party, sa kanyang oath-taking kahapon sa bayan ng Buluan.,Ngunit tumanggi naman si Mangudadatu na pangalanan ang mga pinagbibintangan niya sa kanyang listahan.,Hindi naman sinabi ni Mangudadatu kung paano niya papatunayan ang mga bintang o kung kasama ba sa talaan ang mga kalaban nito sa pulitiko, partikular ang angkan ng Ampatuan, na kasalukuyang may mga posisyon sa Maguindanao.,Isa ang Maguindanao sa sinasabing pinagmumulan ng iligal na droga sa Mindanao, partikular ang shabu, at malaki ang hinala na may laboratoryo doon.,Hindi rin sinabi ni Mangudadatu kung paano niya naibigay kay Duterte ang listahan. Marami sa mga campaigners ni Roxas ang ngayon ay bumabalim­bing na at lumipat na sa kampo ni Duterte.,Naunang nagbanta si Duterte sa mga drug lords na lilipulin sila kung hindi titigil sa pagkakalat ng droga.",,
ANAK NI DAWN MUNTIK SA KIDNAP,C,"Muntik umanong madukot ang anak na babae ng aktres na si Dawn Zulueta at Davao del Norte Rep. Antonio Lagdameo, subalit, napigilan ito ng mga kasama ng bata dahilan para kuma­ripas ng takbo ang suspek.,Ayon kay Rudolf Jurado, abogado ng mga Lagdameo, ang tangkang pagdukot ay naganap nitong Miyerkules sa labas ng paaralan ng bata sa Makati City.,“Mabuti na lang may kasama ‘yung bata. Hindi naman security detail wala namang security details, kasama lang ng bata. Naunahan lang, nahawi ‘yung lalaki tsaka tumakbo na ‘yung lalaki,” ani Jurado.,Bunsod nito, nagpa­saklolo sa National Bureau of Investigation (NBI) ang mag-asawang Lagdameo dahil umano sa nangyari sa kanilang anak kasunod umano sa mga natatanggap nilang banta sa kanilang pamil­ya.,Sa pamamagitan ni Jurado ay humingi ng tulong sa NBI ang mag-asawa para maimbestigahan ang mga natatanggap na pagbabanta sa mambabatas sa pamamagitan ng text messages.,Una umanong binalewala ng mag-asawa ang mga text na iyon dahil nangyari ito noong panahon ng eleksyon, at inaasa­han nila na kapag natapos na ang halalan, titigil na rin ang mga banta pero patuloy pa rin ang pagtanggap nila ng pagbabanta.,Nalaman na nakita rin ang ilang lalaki  na sakay ng isang Toyota Innova na kinukunan ng litrato ang isa sa mga anak nina Zulueta, habang apat na lalaking sakay ng da­lawang motorsiklo naman ang nagtanong sa schedule ng aktres habang nasa shooting ito ng pelikula sa Laguna.,Aalamin ng NBI kung konektado ang mga bantang natanggap ni Lagdameo sa tangkang pag-dukot sa kanilang anak, pati na sa mga sasakyang madalas na tumitiktik sa kanilang tahanan.",,
Lemery encounter:  Carnapper timbuwang,C,"Nauwi sa pagka­ma­tay ng isa sa dala­wang karnaper na nakaeng­ku­­wentro ng mga ele­mento ng Lemery Muni­cipal Police Station sa Batangas, ang dapat sa­na’y entrapment ope­ration kamakalawa ng gabi, kung saan tuluyan namang nakatakas ang isa pang suspek.,Nabatid ng Abante sa ipinadalang ulat ng Batangas Police Pro­vin­cial Office, da­kong 9:45 ng gabi nang masabat ng mga awtoridad sa Brgy. Malinis ang dalawang hindi pa na­ki­kilalang kar­­naper, bun­­sod ng mga natanggap nilang impormasyon hing­gil sa laganap na insidente ng motornapping.,Sakay ng kinarnap na Yamaha MIO (8925 WW) at isa pang single motorcycle na walang plaka ang dala­wang suspek nang maki­pag­barilan sa mga pulis, bunga nito’y bumulagta ang suspek na sakay ng karnap na motor, habang nakasibad naman ang isa pang karnaper.,Narekober sa en­counter scene ang cal .45 na kargado ng tatlong live ammo at ang karnap na motor, deklarado namang dead-on-arrival sa Batangas Pro­vincial Hospital ang bu­mulagtang suspek.",,
"Gapan robbery…4 na establishments, 1-gabing tinuhog",C," — Apat na establisimiyento ang sunud-sunod na nina­kawan makaraang gami­tan ng bolt cutter noong Biyernes ng gabi sa may ground floor ng Divina Pastora Building, E. Ja­cinto St., Brgy. San Lo­renzo sa lungsod na ito.,Sa ulat ni P/Supt. Peter Madria kay City Mayor-elect Emerson Pascual, kabilang sa mga nanakawan ang Cafe La Tea, pag-aari ni Lawrence Manalaysay Danao, 36 ng Brgy. Sole­dad, Sta Rosa, Nueva Ecija; House of Sizzling na pag-aari ni Jocelyn Trinidad Simon, 34, residente ng Brgy. San Lorenzo; R and R Bistro Café na pag-aari ni Renelyn Padilla Maniquiz, 42, residente ng Brgy. Las Piñas, Peñaranda, Nueva Ecija at ang Netabites Internet Café na pag-aari ni Mercedes De Guzman Leonardo, 68, residente ng Del Corro Street, Brgy. San Lorenzo., Pawang putol ang mga padlock ng mga roll-up door ng mga puwesto noong matuklasan ang nakawan.,Aabot sa Php31, 800.00 ang natangay sa Caffe La Tea; Php 3,500.00 cash sa House of Sizzling; Php300.00 cash sa R and R Bistro Café at Php600.00 cash at dalawang Samsung tablet na may halagang Php 5,000.00 ang natangay sa Netabites Internet Café.,Sa imbestigasyon ni PO3 Edmer Portillo may mga latent prints ang nakuha at isinumite sa Nueva Ecija Provincial Crime Laboratory Office (NEPCLO) sa Caba­na­tuan City para masuri.",,
"Robbery/drug pusher suspect, bumulagta sa Calamba",C,"Patay ang isang wanted sa batas matapos makipagbarilan sa mga pulis sa Calamba City kamakalawa ng gabi.,Kinilala ni Calamba City Chief of Police Sr/Supt. Fernando Ortega ang suspect na si Jonas Alcaraz.,Ayon kay Ortega, dakong alas-11:00 ng gabi ay maghahain sana ng warrant-of-arrest ang mga pulis sa hideout ng suspect sa Brgy. Lingga, Calamba City pero pina­putukan nito ang mga alagad ng batas.,Napilitan ang mga pulis na gumanti ng putok na ikinasawi ng suspect.,Ayon pa kay Ortega, ang suspect ay may standing warrant na ipi­na­labas ni Judge Cesar Buenagua of RTC Br 37 dahil sa kasong robbery.,Narecover mula sa suspect ang isang Colt .45 pistola at dalawang sachet ng shabu.",,
3 mag-uutol sapul sa ambus,C," — Dalawa ang nasawi sa tatlong magkakapatid na tinambangan ng mga hindi nakikila­lang salarin noong Huwebes ng umaga sa kahabaan ng Cabanatuan-Carmen Road sakop ng Brgy. San Juan sa bayang ito, na ipinapalagay na may kaugnayan sa droga.,Sa ulat na nakalap sa tanggapan ni P/Sr. Supt. Manuel Cornel, Nueva Ecija police director, nakilala ang mga nasawi na si Armando Marcos Villaviza at kapatid na si Arnold at ang tanging nabuhay na si Vergel Marcos Villaviza na nagtamo ng tama ng baril sa braso.,Lumitaw sa pagsisiyasat na dakong alas-10:28 ng umaga sakay ang tatlo ng kotse galing umano sa hearing sa Regional Trial Court Branch 25 sa Cabanatuan sa kasong may kaugnayan sa droga na kinakaharap ni Arnold na nakatalang number one sa ‘Lambat Sibat Priority Target List’ sa Nueva Ecija.,Bigla umanong hinarang ng mga hindi nakilalang riding-in-tandem ang mga biktima at pinaulanan ng putok saka mabilis na nagsitakas.,Umabot sa 31 basyo ng bala para sa cal. 5.56 ang narekober ng SOCO team sa lugar ng pinag­tambangan.,Una nang nagsagawa ng raid ang mga pulis sa tahanan ng mga biktima na humantong sa pagkamatay ng isa nilang kasama habang nakatakas naman si Arnold.",,
Istasyon ng pulis binato ng granada,C,"Nabulabog at naalarma ang mga awtoridad at ma­ging ang mga kalapit na residente matapos na hagisan umano ng granada ang isang police station sa Korona­dal City, South Cotabato, kamakalawa ng gabi.,Ayon sa report  dakong alas-11:50 ng gabi na magulantang ng isang malakas na pagsabog ang tagi­liran ng Tampakan Police Station sa nasabing lalawigan, subalit masuwerte umanong hindi  bumagsak  ang nasabing granada sa mismong loob ng nasabing police station kung kaya’t  nasuwerte rin walang nasugatan sa mga pulis na naka-duty.,Base sa report sa Camp Crame, ang nasabing insidente ay kinumpirma mismo ni P/Insp. Gerardo Dela Rosa, Officer-In-Charge (OIC) ng Tampakan PNP at sinabi nitong isang M79 grenade launcher  ang inihagis ng hindi pa kilalang mga suspek.,Patuloy na iniimbestigahan ang na sabing insidente at inaalam ng mga awtoridad kung sino ang  posibleng nasa likod ng paghahagis ng nasabing Granada at kung ano ang tunay  na motibo nang pagpapa­sabog.",,
"Pagkakasangkot ng pulis, brgy. officials at media sa droga, kakalkalin",C,"Mismong sa bibig umano ng nagsisukong sangkot sa droga lumabas ang mga impormasyon tungkol sa operasyon ng droga sa kani-kanilang mga barangay kung saan itinuturong pro­tector ang ilang pulis, barangay officials at maging ilang taga-media.,Sa ngayon, ayon kay Quezon City Police District Deputy Director for Operation P/S Supt. Joselito Esquivel na bina-validate ng QCPD ang mga nabanggit na impormasyon na ‘ikinanta’ umano nang nagsisukong drug pushers at users.,Napakalaki umano ng naitulong ng papasok na administrasyong Duterte sa kampanya ng droga.,Aniya, noon ay napakailap ng mga suspek sa droga, at malayo pa ang mga pulis sa isang area ay nagpupulasan na ang mga ito.,“Dahil na rin sa direksyon ng ating incoming President Rodrigo Duterte na all out war laban sa droga, ngayon po ay marami ang bo­luntaryong sumusuko at nagbibigay ng impormasyon hindi gaya noon,” ayon pa kay Esquivel.,Inaasahan nito na da­dagsa pa ang mga taong sangkot sa droga na bo­luntaryong susuko at darating sa kanilang himpilan.,Sa ngayon, may bilang na mahigit isang libo na ang mga nagsisuko sa kanilang tanggapan.",,
Tserman patay sa tandem,C,"Isang barangay chairman naman ang patay matapos na pagbabarilin ng dalawang kalalakihang lulan ng iisang motorsiklo habang sakay ang una ng kanyang minamanehong sports utility vehicle (SUV) kahapon ng umaga sa Lungsod ng Quezon.,Sa ulat ng Quezon City Police District (QCPD) Station V partikular na ni PSupt. Alex Alberto ay ganap umanong alas-7:15 ng umaga nang maganap ang insidente sa bahagi ng Quirino Highway na malapit sa Gate I ng La Mesa Dam, Brgy. Greater Lagro sa nasabing lungsod.,Sakay umano ng kanyang Toyota Fortuner na mag-isa ang biktimang si Edris Dumato, 56-an­yos, barangay chairman ng Barangay 188, Lungsod ng Caloocan nang big­la na lamang na paula­nan ng bala ng mga suspek.,Ayon sa mga nakasaksi sa insidente, bago pa man umano makarating sa nasabing lugar ay sinusundan na umano talaga ng mga suspek ang biktima at nang makakita nang pagkakataon ay doon na nila ito inover-take-an saka pinaulanan ng bala hanggang sa mapuruhan nila ito saka mabilis na nagsitakas.,Ayon naman sa anak ng biktimang si Edson Dumato ay wala naman umano silang nalalamang nakakaalitan o kaaway ang ama, hindi rin umano nila alam kung saan papunta ang ama ng umagang iyon na umalis ito ng bahay.,Samantala ay napag­alaman din mismo kay PS/Supt. Bartolome Bustamante na siyang hepe ng Caloocan City Police na kilala umanong big time drug lord sa Lungsod ng Caloocan si Dumato na nasa ilalim ng surveillance dahil na rin sa mga serye ng mga isinagawang raid sa mga drug dens sa tinaguriang Kalye Droga sa Tala, North Caloocan.,At karamihan umano ng mga nahuhuli doon ay itinuturong supplier nila si Dumato ngunit wala pang matibay na ebidensya na makakapagugnay dito kaya’t hindi ito basta-basta maaresto ng pulisya.",,
6 sa 13 dinukot na Indon sailors pinawalan,C,"Pitong Indonesian sailors na lamang ang bihag ng ilang armadong kalalakihan sa karagatang sakop ng Sulu Sea matapos palayain ang anim sa kabuuang labintatlong dinukot ng mga ito.,Ito ang kinumpirma ni Indonesian Foreign Mi­nister Retno Marsudi kung saan dalawang armadong grupo na sakay ng bangka sa sinasakyang tugboat na may kargang coal sakay ang 13 Indonesian crews ang napaulat na unang dinukot. “We got confirmation (yesterday) of an incident of kidnapping involving Indonesian crew of a ship,” sabi ni Marsudi.,Sinasabing anim sa 13 crew ang pinalaya at pa­balik na sa Indonesia habang pito ang ginawang hostage ng ‘di nakilalang armadong grupo.",,
Agri exec kinasuhan ng graft,C,"Labintatlong kaso ang itinambak ng Office of the Ombudsman laban sa isang opisyal ng Department of Agriculture (DA) dahil sa pamemeke ng dokumento.,Ang sinampahan ng patung-patong na kaso ay kinilalang si DA acting Director III Jose Balatucan Jr.,Umaabot sa 13 kaso ng falsification of public documents ang kinakaharap nito sa Sandiganba­yan matapos umanong palsi­pikahin ang 13 trip tickets gamit ang sasakyan ng gobyerno noong 2012.,“He (Balatucan) falsely stated in the trip tickets that he was the Regional Technical Director (RTD) for Research and Development. At one time, Balatucan and his wife used the vehicle without authority to go to the Davao International Airport,” ayon sa impormasyon ng Ombudsman.",,
"Erpat ng 3 kinulong na anak, lumantad",C,"Lumutang na ang ama ng tatlong batang ikinandado sa bahay at inabandona ng tatlong araw.,May ilang beses ding nagtangka ni Jose Medina, ama ng mga bata, na pasukin ang kanilang ta­hanan pero hinarang ito ng kapitbahay.,Walang tigil sa kaka­hagulgol si Medina, sa kanyang naging paglutang at pagharap sa kinauukulan upang ipaliwanag kung bakit kinandado ang magkakapatid sa kanilang bahay. Nagmamakaawa si Medina na mabawi ang mga anak lalo’t tumatanda na siya.,Paliwanag ni Medina, umalis siya ng bahay para maghanap ng trabaho. Ngunit hindi aniya nito alam na iiwan ng misis ang mga anak na mag-isa sa bahay.,Gayunman, nanindigan ang social service department ng Quezon City na hindi puwedeng ibalik ang mga bata at sa halip ay posibleng kasuhan ang mag-asawa.,Matatandaang ang tatlong batang tatlong-anyos, isang-anyos at walong-buwan ay tatlong araw na hindi kumain matapos iwan ng kanilang mga magulang sa nakakandadong bahay.",,
Maskarado namaril sa sinehan,C,"Nabulabog ang ilang nanonood ng pelikula sa isang sinehan makaraang isang armadong la­laki ang walang habas na nagpaputok ng baril sa isang cinema complex sa bansang Germany.,Sa ulat, nangyari ang insidente dakong alas-tres ng hapon kung saan mahigit sa 20 ang sugatan sa nasabing insidente habang napatay naman ang hindi nakilalang suspek na tinatayang nasa 18-an­yos hanggang 25-anyos at may taas na 5’6”.,Ayon sa report, big­la na lang pumasok ang suspek na nakasuot ng maskara at pinagbabaril ang mga nasa loob ng Kinopolis complex sa Viernheim.,Ayon kay Interior Minister Peter Beuth, namatay na ang suspek sa pag-atake matapos barilin ng mga pulis.,Hindi pa matukoy ang ginamit na armas ng suspek sa pag-atake sa sinehan.",,
"12 ‘arbor shabu’ cops, 2 pa inasunto",C,"Nakahandang kasuhan ng Bulacan Police Provincial Office(BPPO)-Malolos City ang labin­dalawang tauhan ng Regional Anti-Illegal Drug Special Operation Task Group-National­Capital Region­Police Office (RAID­SOTG-NCRPO) at kanilang dalawang police asset na nakorner sa police checkpoint na may dalang sampung kilo ng shabu na nagkakahalaga ng P50 mil­yon makaraang masabat sa DRT Highway, Barangay Tarcan, Baliwag, Bulacan kamakailan.,Ayon kay P/Senior Supt. Romeo M. Caramat Jr., acting Bulacan police director, kakasuhan nila ang 12 pulis-NCRPO at limang sibilyan kabilang ang dalawang NCRPO police assets na nahulihan ng 10 kilo ng shabu na nakalagay sa isang malaking bag at nasa loob ng silver na Mitsubishi Montero Sports na may plakang WIM-122 kahit iginigiit na isang lehitimong drug operation ang isinagawa ng RAIDSOTG-NCRPO sa bayan ng San Rafael at Baliwag, kapwa sa Bulacan.,Napag-alamang nag­sa­gawa ng imbestigasyon ang Fact Finding Team ng Regional Police Office 3 (RPO 3) sa ilalim ng pamumuno ni P/Chief Supt. Aaron Aquino, Regional Police Director sa insidenteng naganap noong Martes ng gabi at lumilitaw na mayroong sapat na ebidensya upang kasuhan ang mga personalidad na sangkot sa ‘drug operation’ ng RAIDSOTG-NCRPO dahil mayroong mga nadakip at nakum­pis­kang bultong droga na P50 milyon ang halaga.,Magugunitang naganap ang insidente dakong alas-9:15 noong Martes ng gabi nang maglatag ng police checkpoint ang awtoridad sa ilalim ng pamumuno ni P/Supt. Froilan Uy, Baliwag police chief, sa DRT Highway, Barangay Tarcan matapos makakuha ng impormasyon sa Regional Intelligence Division ng RPO 3 na mayroong bigtime shabu pusher na dadaan sa lugar at nasabat ang Montero Sports na minamaneho ng isang Michael Lim at iginiit na isa siyang police asset ng NCRPO at may dalang shabu.,Habang bineberipika ng Bulacan PNP ang sasakyang may dalang sampung kilo ng shabu ay dumating ang iba pang sasakyan na kinalulula­nan ng mga operatiba ng RAIDSOTG-NCRPO at ipinaliwanag na mayroon silang follow-up operation matapos ang buy-bust operation sa isang resort sa bayan ng San Rafael at ipinakita ang kanilang coordination form para mag-operate sa Bulacan ngunit nabistong hindi kasama ang sasakyang Montero Sports na may dalang droga.,Dito nagkaroon ng argumento hanggang posasan at padapain ng Bulacan PNP ang mga police-NCRPO ngunit pinaka­walan din ang mga ito ki­na­bukasan matapos dal­hin sa Camp Gen. Alejo S. Santos-Malolos City at matapos ang resulta ng fact-finding team, may­roong ebidensya para kasuhan ang mga pulis ng NCRPO gayundin ang limang sibilyan at dala­wang sinasabing police assets na siyang mayroong dala ng sampung kilo ng droga.",,
Pangasinan ambush: Parak binulagta,C," — Bumulagta ang isang miyembro ng pulis rito matapos pagbabarilin ng mga hindi pa nakikilalang salarin habang pabalik ang biktima sa kanyang opisina mula sa pagpapatrolya.,Pabalik na sana ang biktima na nakilalang si PO3 Norman Dela Cruz sa Police Community Precinct (PCP) sa Barangay Nancayasan matapos ang pagpapatrolya kamakalawa ng gabi nang tambangan ng mga hindi nakikilalang suspek na nakasakay ng isang kotse at pinagbabaril ang una.,Naitakbo pa sa pinakamalapit na pagamutan ang biktima ngunit hindi na naisalba ng mga doktor ang buhay dahil sa tama ng bala ng baril sa iba’t ibang bahagi ng katawan.,Samantala, kinumpirma ni P/Supt. Jeff Fanged, Chief of Police ng Urdaneta City Police Station na may kinalaman sa kanyang trabaho bilang pulis ang pag-ambush sa biktima.,Ayon sa opisyal, pinag-aaralan na nila ang mga nahawakang kaso ni PO3 Dela Cruz bilang dating Intelligence Officer nito kaugnay sa operasyon ng ilegal na droga upang matukoy kung sino ang posibleng responsable sa pananambang sa biktima.",,
