title,category,content,,
"2 sa Majayjay flashflood, nakita na",D,"Makaraan ang dalawang araw na search and retrieval operation, natagpuan na kahapon ng umaga ang mga labi ng dalawa pang nawawala sa Flashflood sa Majayjay Laguna.,Ayon kay Majayjay police chief Insp. Marcelino Marcial, natagpuan ang katawan ni Vanessa Carillo sa ba­hagi ng ilog sa Barangay Bakia, sakop pa ng ba­yan ng Majayjay, samantalang si Bryan Alemania ay sa may bahagi na ng bayan ng Magdalena.,Kamakalawa ay una ng natagpuan ang anim na taong gulang na anak ni Bryan na si Christine Althea sa Barangay Ba­lanak sa Majayjay.,Samantala kaugnay pa rin sa nangyaring malagim na trahedya, ayon sa pahayag ng management ng resort, pinaahon nila ang lahat ng nasa ilog noong bago naganap ang flashfloods dahil sa malakas na buhos ng ulan at sa inaasahan ngang paglaki ng tubig.,Subalit matapos anya ang pag-ulan, nagsibalikan agad sa ilog ang mga bisita na siyang mga natrap ng baha na ikinaanod nga ng tatlong biktima.",,
"Flashflood sa Laguna, 3 tinangay",D,"Isang bata ang patay habang dalawa pa ang nawawala matapos tangayin ng malakas na agos ng tubig sanhi ng flashflood na nangyari sa Dalitiwan River sa Majayjay, Laguna kamakalawa ng hapon.,Narekober ang katawan ni Christine Althea Alemania kahapon ng tanghali sa Barangay Ba­lanak sa Bayan ng Magdalena, humigit kumulang 20 kilometro ang layo mula sa Dalitiwan Resort kung saan sila tinangay ng ma­lakas na agos.,Kasalukuyang pinag­hahanap ang dalawa pang nawawala na si Vanessa Carillo, 33-an­yos, re­sidente ng Dasmariñas, Ca­vite at tatay ng bata na si Bryan Alemania, 34, residente ng Banay-Banay, Cabuyao, Laguna.,Sinasabing ang mga biktima ay ilan sa daan-daang nagpi-picnic sa Dalitiwan Resort na nasa Brgy. Ila­yang Banga na ilang metro lamang ang layo sa Majayjay-Lucban Road.,Ayon sa report ng Majayjay police, dakong alas-4:30 ng hapon, big­lang lumaki ang tubig at lumakas ang agos sa nasabing ilog kung saan matatagpuan ang pangu­nahing attraction na Dali­tiwan Falls na dinarayo ngayon ng mga lokal at dayuhang turista.,Marami sa mga turista ang nakatakbo agad sa ligtas na lugar.,Malakas na pag-ulan mula sa may bahagi ng Mt. Banahaw area kung saan nanggagaling ang tubig na dumadaloy sa Dalitiwan River ang itunuturong sanhi ng flashflood.,Samantala, itinigil na rin muna ang operasyon ng Dalitiwan Resort at maging ang Taytay Resort na ‘di kalayuan sa una at isa rin sa mga falls na dinarayo sa Bayan ng Majay­jay.",,
3 mag-uutol patay  sa sunog sa Rizal,D,"Patay ang tatlong magkakapatid makaraang makulong ang mga ito sa nasusunog nilang bahay sa Bagong Silang, Brgy. San Juan, Cainta, Rizal, kamakalawa ng gabi.,Kinilala ang mga biktima na sina Nico Espinosa, 15-anyos; Kevin Espinosa 6, at ang 2 taong gulang na si Princess Lindsay Espinosa.,Natagpuan ang sunog na katawan ng mga biktima sa loob mismo ng kanilang tahanan.,Ayon sa ilang nakasaksi, dakong alas-10:00 ng gabi nang umalis ang mga magulang ng mga biktima at nagtungo umano sa isang pasugalan.,Iniwan umano ng mag-asawa na naka-padlock ang bahay kaya’t ‘di na nakalabas ang mga biktima nang sumiklab ang sunog.,Batay sa imbestigasyon ng Cainta Police, dakong alas-11:30 ng gabi nang sumiklab ang sunog sa nasabing residential area na tumupok sa mahigit 20 bahay.,Sinasabing nagsimula ang sunog nang maabot ng napabayaang kandila ang kurtina ng isang bahay.,Inaalam pa ng mga awtoridad kung magkano ang halaga ng natupok na ari-arian.",,
DENR: Nagbenta ng Zambales soil mananagot,EC,"Its horrible"" !,Ito ang naging reaksyon ni Department of Environment and Natural Resources (DENR) Secretary Gina Lopez sa naging pagbubulgar ni Zambales Governor Amor Deloso na ang mga ginamit na lupa ng mga China sa reclamation ng Scarborough Shoal ay nagmula sa tatlong kabundukan ng Zambales. Ayon kay Lopez, bumuo na sila ng special Investigating team upang mag-imbestiga sa nasabing pangyayari at kailangang managot kung sino man ang mga naging sangkot dito. Ayon kay Lopez, hindi niya palalampasin ito at hindi na dapat mangyari uli. 'We should not allow our soil and rock to be out.. we will find out whoever involved in this kung sino ang nagbigay ng mga permit,""  ayon kay Lopez. Matatandaang ibinulgar ni Deloso isa sa naging sanhi ng nangyaring malawakang pagbaha nitong nakaraang bagyo ay dahil sa pagbaba ng lupa sa mga kabundukan ng Zambales na ayon sa gobernador ay hinakot at pinudpod ng mga intsik upang dalhin sa Scarborough Shoal at gawing reclamation area. Itinuro nito si dating Zambales Gov. Hermogenes Ebdane, na siyang nagbigay ng pahintulot nang pagbebenta ng lupa at malalaking bato mula sa Zambales na ginamit ng China sa mga reclamation projects nito sa mga inaagaw nitong mga isla at bahura na inaangkin ng Pilipinas sa West Philippine Sea. Si Ebdane isang retired general at naging PNP chief at National Defese secretary noong panahon ni dating Pangulong Gloria Macapagal-Arroyo.",,
Madami pang umaasa sa 4Ps,EC,"Nakakapanghinayang kung unti-unti nang itigil ng Department of Social Welfare and Development (DSWD) ang 4Ps o Pantawid Pamilyang Pilipino Program na kilala rin sa Conditional Cash Transfer (CCT) program dahil marami pang mahihirap na pamilya ang umaasa na mapabilang sa programang ito. Ginawa ni Vice President Leni Robredo ang nasabing pahayag sa press briefing sa kanyang tanggapan kahapon matapos makarating sa kanyang kaalaman ang report na sinabi umano ni DSWD Secretary Judy Taguiwalo na walang bagong miyembro ng CCT program sa susunod na taon. ""Ako sayang naman ang programa kung hindi na magte-take in ng new families. Ito nakita ko sa distrito ko kung papaano nagbago ang buhay ng mga beneficiaries,""  pahayag ni Robredo. Sinabi ng Bise President na ang 4Ps ang pagkakataon ng mga mahihirap na pamilyang Pilipino na makasabay at pagkakataon ng mga batang makatapos ng pag-aaral hanggang high school. ""Pagkakataon na kahit sobrang hirap sa buhay, parang binibigyan ng kapital para humabol. Sana hindi ganoon. Sana patuloy pa rin ang programa na 'pag may ga-graduate, may te-take in na bago,""  ayon pa kay Robredo. Sa ngayon ay umaabot sa 4.38 milyong pamilya ang nakikinabang sa nasabing programa subalit sinabi umano ni Taguiwalo na ""  sa hindi malinaw na kadahilanan ""  sa susunod na taon o 2017 ay wala ng bagong miyembro.",,
OFWs dagsa sa Qatar,EC,"Iniulat ng embahada ng Pilipinas sa Doha na patuloy na dumarami ang bilang ng mga Filipino expats na nakabase sa bansang Qatar. Ayon kay Consul General Roussel Reyes, umaabot na sa mahigit sa 222,000 Filipinos ang nasa Qatar ngayong taon na mas mataas ng 34,000 kung ikukumpara sa nakaraang taon. Base sa datos ng Qatar's Ministry of Interior, nasa 222,712 ang bilang ng mga overseas Filipino workers (OFWs) sa nasabing bansa na mas mataas sa naitalang 188,000 noong 2015. ""This excludes those who are on family visa, family visit, and business/tourist visas,""  sabi ni Reyes. Dahil sa dumaraming bilang ng mga Filipino sa Qatar ay mas naging abala na umano ang Philippine Embassy sa Doha kung kaya't dinagdagan ang bilang ng data capture machines para mapadali ang pagpoproseso ng mga pasaporte ng mga ito. Tinukoy pa ng embahada na dahil din sa maraming Filipino ang nag-aasawa at nanganganak ay nadadagdagan ang bilang ng populasyon ng mga OFWs sa nasabing bansa kung saan sinasabing aabot sa 20 sanggol ang isinisilang kada buwan.",,
Murang buwis: Bigyan n'yo kami ng 1 taon!,EC,Tiniyak ng Mababang Kapulungan ng Kongreso na sa loob ng isang taon o sa 2017 ay maibababa na ang buwis sa bansa at masisimplehan na ang taxation upang hindi na magamit ng mga corrupt officials ng Bureau of Internal Revenue (BIR). Ito ang nabatid kay House Speaker Pantaleon 'Bebot' Alvarez kaya humingi na ito ng tulong sa mga appointees ni Pangulong Rodrigo Duterte sa BIR at maging kay Department of Finance (DOF) Secretary Carlos 'Sonny' Dominguez para sa pagbuo ng panukala.,,
IBABABA KO ANG BUWIS!,EC,"Isa sa pinakamatunog na palakpak sa kauna-unahang State of the Nation Address (SONA) ay narinig nang sabihin ni Pangulong Rodrigo Duterte na babawasan nito ang personal at corporate tax. Ito'y upang masiguro na may matitira pa sa sinasahod ng mga manggagawa. Maisasakatuparan umano ito sa pamamagitan ng paghikayat ng mas maraming investors na magbubukas sa mga klase ng trabaho na swak sa mga mahihirap o mga hindi skilled workers. Upang mapalakas umano ang pagkolekta ng tax ay iniutos ni Pangulong Duterte ang pag-relax sa Bank Secrecy Law na magbibigay-daan umano para magkaroon ng transparency sa taxation at mapapalakas ang koleksyon ng BIR. Sa puntong ito ay namatay ang palakpakan sa bulwagan ng Kamara. Nagdeklara ng unilateral ceasefire na 'effective immediately' si Pangulong Duterte sa pagitan ng CPP-NPA. Aniya, ang ceasefire na ito ay inaasahan niyang susuklian din ng NPA sa pagsisimula na rin ng peace talks sa susunod na buwan. Dagdag pa nito, ang ""permanent and lasting peace""  ang siyang pangarap matamo at maipamana bago matapos ang termino sa 2022. Ang interes umano ng bansa ang s'yang dapat mangibabaw kaya naman dapat agad solusyunan ang illegal mining at illegal logging sa bansa. Inatasan ni Pangulong Duterte ang Armed Forces of the Philippines (AFP) na magsagawa ng mga operasyon para masiguro na mawawakasan ang ilegal na operasyong ito. Inatasan din nito si Environment Sec. Gina Lopez na amyendahan, suspendehin o tanggalin ang environmental permit ng mga kumpanya na hindi makakasunod sa mga environmental rules. Gayundin ay nais nitong rebyuhin ang mga nauna nang permits na naisyu sa mga mining at logging industries. Nais rin ni Pangulong Duterte na buhayin ang Laguna Lake at bigyang prayoridad dito ang mga mahihirap na mangingisda at hindi umano ipaubaya ang malaking bahagi nito sa mga mayayaman lamang. ""They cannot have their cake and eat it too. This must stop. Sino'ng may-ari niyan (who owns that) ""  general, mayor, governor, baka (maybe) congressman? This is not personal, this is something that I feel which I must do because it is the right thing to do."" Sa problema ng basura ay aayusin umano ang Carmona sanitary landfill para mayroong tapunan ng basura ang Metro Manila. Full force na ipatutupad ng kasalukuyang administrasyon ang Reproductive Health (RH) Law, dahil para kay Pangulong Duterte sa kanyang SONA, panahon na para mabigyan ng laya at choice ang mag-asawa kung ilan ang nais nilang maging anak. Habang ipinoporma ang mga drug rehabilitation centers sa bawat rehiyon ng bansa, kung saan pati mga military camps ay tatayuan nito, siniguro ni Pangulong Duterte na ""marching order""  pa rin sa Philippine National Police (PNP) ang giyera laban sa illegal drugs. Hindi umano ito ititigil hangga't may natitirang drug lord at financier. Kung hindi sa likod ng selda ay ""below the ground""  lang ang dapat nilang kalagyan, anang Pangulo. Pero may babala rin sa mga abusadong pulis ang Pangulo dahil ang sino mang lalabag sa batas ay lalasap ng ""impiyerno"" . Sa pagresolba sa bangungot na trapiko ng Metro Manila, hiling nito ang emergency power para magawa ang dapat gawin, tulad ng pagwawalis sa mga terminals sa kalungsuran. Dadagdagan ang mga tren ng MRT at LRT at pahahabain ang oras ng biyahe. 'Yung dating 48 bagon na bumibiyahe ay gagawing 60 para mapaiksi sa 3 minuto ang waiting time ng mga pasahero sa platform. Gagamitin ng gobyerno ang desisyon ng Permanent Court of Arbitration sa isyu ng territorial dispute sa China, pero iginiit din nito na ipagpapatuloy ang dialogue sa China habang nangako rin ito na palalakasin ng pamahalaan ang human assistance, disaster response, maritime security at counter terrorism efforts ng Sandatahang Lakas ng Pilipinas. Nanindigan si Pangulong Duterte na dapat ipasa ng 17th Congress ang Bangsamoro Basic Law subalit ang mga kinukuwestiyong probisyon umano ay dapat nang tanggalin, pangunahin na rito ang constitutional issues. ""The law is the only solution to the crisis in Mindanao. Iyong BBL ipasa na natin, because believe me, that's the only solution for Mindanao. Give what can correct the historical injustice in the region,""  pahayag pa nito.",,
"Pangulong Duterte, tulungan ninyo kami!",EC,"Nasa 11,000 pang mga overseas Filipino worker (OFW) ang nawalan ng trabaho at nananatili sa Gitnang Silangan matapos malugi at magsara ang kanilang mga pinapasukan kumpanya sa Saudi Arabia. Ito ang inilabas ng tala ng tanggapan ng Philippine Overseas Labor Office, Overseas Workers Welfare Administration (POLO-OWWA) at ng Konsulado ng Jeddah matapos puntahan kamakailan ang tirahan ng isa sa mga kampo ng mga Pilipinong manggagawa na nawalan ng trabaho sa nasabing bansa. Ayon kay Welfare Officer Angel Cruz, mula taong 2015 ay umaabot sa 4,653 ang mga overseas Filipino workers (OFWs) ang nakauwi na sa Pilipinas, 406 ang nagbakasyon at nagpasyang hindi na bumalik, 3,377 naman ang nalipat sa ibang kumpanya at 2,544 naman ang natitira pang OFWs na gusto ng umuwi o nais pang magtrabaho basta't maibigay lamang ang natitirang suweldo. Ayon kay Rodel Untalan, isang mason sa Jeddah Saudi Arabia, nagpapasalamat siya na isa sa mga pinasyalan ang kanilang kampo ng mga kawani ng POLO-OWWA sa Jeddah at inalam ang kanilang kalagayan dahil sa ilan sa kanila ay nawalan ng trabaho at hindi napasuweldo ng kanilang kumpanya. Aniya sa kanilang grupo ay nasa 2,500 manggagawang Pinoy ang jobless at nasa isang kampo lamang sila at kung saan-saan lamang sila nagdedelehensya at nanghihingi ng pagkain. ""Tamang-tama po ang paghingi namin ng tulong sa kanila at nabigyang tugon po ang aming pangangailangan dito po sa aming pansamantalang tirahan,""  sabi ni Rodel Untalan. Sinabi pa nito na binigyan sila ng kaunting tulong at pinangakuang sila ay tutulungang makauwi sa Pilipinas sa lalong madaling panahon. ""Lahat po dito ay umaasang mapauwi na po kami habang maaga pa kasi hirap na hirap na po kami dito at ang mga pamilya po namin ay talagang nag-aalala na po sa amin,""  dagdag pa ng OFW. ""Sa ating pong bagong Pangulo na si Rodrigo Roa Duterte, sana ay makarating po sa iyo ang aming panawagan na kami po ay matulungan ninyo dito sa ibang bansa, hindi lang po dito sa Jeddah, sa buong Saudi po. Pangulo tulungan ninyo po kami""  panawagan pa ni Untalan. Si Untalan ay nasa sampung taon na itong nagtratrabaho sa Saudi Arabia. Karamihan sa kanila ay mahigit limang buwan nang walang suweldo. Umaasa na lang sila sa mga tulong ng konsulado at ibang grupo para maitawid lamang ang pang-araw-araw na pangangailangan nila. Karamihan sa kanila ay walang exit visa at may unpaid salary pa ng limang buwan. ""Yung iba po ay nabigyan na ng exit visa. Hindi po lahat. Yung iba, puwede pa nating i-work-out sa management ng Saudi Binladen,""  pahayag ni Angel Cruz ng Welfare Officer ng POLO-OWWA. Sinabi ni Cruz na kabilang ang mga Pinoy sa mahigit 72,000 na iba't ibang lahing trabahador na nawalan ng trabaho sa Saudi Arabia. ""Patuloy pa po ang pagbibigay ayuda ng konsulado ng Jeddah sa mga natitira pang mga Pinoy sa Saudi Arabia""  dagdag pa ni Cruz.",,
"Oil rollback, larga ngayon",EC,"Nag-abiso kahapon ang Pilipinas Shell na simula ngayong alas-sais ng umaga, Hulyo 26, ay magtatapyas sila ng 30  kada litro sa kanilang diesel habang 10  naman ang ibabawas sa bawat litro ng gasolina. Ang kerosene naman ay nagbaba rin ng 30  kada litro. Inaasahang susunod na sa hakbang ang iba pang kumpanya ng langis.",,
Uber and out!,EC,"Hindi na tatanggap ng anumang aplikasyon ang Land Transportation Franchising and Regulatory Board (LTFRB) sa mga operasyon ng Transport Network Vehicle Service (TVNS). Ang TNVS ay gaya ng Uber at Grab Car ay dating pinayagan ng LTFRB para tugunan ang pangangailangan ng transportasyon sa Metro Manila. Subalit sa inilabas na Memorandum Circular No.2016, sinususpende na ang mga aplikasyon para sa TNVS habang nire-review pa ng LTFRB ang mga polisiya. Samantala, sinimulan na kahapon ng LTFRB ang pag-iimbentaryo ng lahat ng pumapasadang bus sa Metro Manila. Sinabi ni LTFRB Chairman Martin Delgra na aabot sa 4,000 city buses ang dadaan sa kanilang inspeksyon na layuning mapag-aralan kung dapat na bang bawasan ang mga bus lalo na sa kahabaan ng EDSA, lalo ang mga kolorum.",,
Rollback sa petrolyo,EC,"Good news ulit sa mga motorista!,Ito'y dahil may inaasahang rollback sa presyo ng produktong petrolyo ngayong linggo. Ayon sa industry sources, maglalaro sa 35 -45  kada litro ang inaasahang pagbaba sa presyo ng diesel. Habang nasa 10  kada litro naman ang maaaring ibaba sa presyo ng gasolina. Maging ang kerosene ay inaasahang magtatapyas ng 20 -30  kada litro.",,
"7 OFWs mula Jeddah, SA nakauwi na",EC,"Nagawang mangibang bansa upang maiahon sa kahirapan ang kani- kanilang pamilya, pitong manggagawa ang dumating kamakalawa sa Ninoy Aquino International Airport (NAIA) Terminal 1 mula sa Jeddah, Saudi Arabia matapos mawalan ng trabaho dahil sa paghina ng ekonomiya sa Gitnang Silangan. Ayon kay Gilbert Umali, ng Migrante, dakong alas-11:00 ng gabi (July 20) nang dumating ang pitong manggagawa na galing ng Jeddah, Saudi Arabia matapos hindi na sila pasuwelduhin ng kumpanyang kanilang pinasukan na Creet International Constructing Company. Sinabi ni Umali, sa tulong ng kanilang grupo at ng pamilya ng mga overseas Filipino workers (OFWs), napauwi ng Pilipinas ang pitong Filipinong manggagawa dahil sa hindi na sila binabayaran hanggang sa nawalan na sila ng trabaho kasi nalugi at nagsara ang kanilang kumpanya. Tulad ni Reymark Brul, nasa hustong gulang, tubong Pangasinan, sa kanyang pag-uwi sa 'Pinas ay tanging masamang alaala na lamang ang bitbit nito dahil sa ilang buwan silang stranded, walang trabaho, walang pagkain simula nang mawalan ng trabaho. ""Ang hirap po ng dinanas namin doon, wala kaming makain at kung saan-saan na lang po kami nanghihingi, kulang na lang po mamalimos kami doon,""  pahayag ni Brul. Sinabi pa nito na sa isang kumpanya ay nasa 4,000 manggagawang Pinoy ang nawalan ng trabaho at stranded. Aniya, noong una ay nade-delay lamang ang kanilang suweldo subalit nang magtagal ay hindi na sila binabayaran hanggang sa nalugi at nagsara na ang kanilang kumpanyang pinasukan. Sa isang campus lamang sila nakatengga na naghihintay na mapauwi sila dahil sa karamihan sa kanila ay walang exit visa at hindi makaalis sa kanilang kinaroonan na campus. Pahayag pa nito, dahil sa hirap ng buhay roon sa Saudi ay mayroon silang kasamahan na nagkasakit hanggang sa namatay. Aniya masuwerte pa sila dahil sa nakagawa ng paraan ang kanilang mga kaanak na mapauwi sila sa Pilipinas at maging ang Migrante ay tumulong din sa pagpapauwi sa kanila. Kuwento pa ni Brul, nasa 3,000 pang OFWs ang stranded na kasalukuyang nasa isang campus sa Jeddah na tanging mga walang exit visa at hindi sila makaalis sa nasabing bansa. Pahayag naman ni Angel Cruz, ng Welfare Officer Philippines Consulate General ng Jeddah, Saudi Arabia, karamihan sa mga OFW na stranded ay wala pang exit visa at may unpaid salary na limang buwan habang may ilan na may exit visa subalit walang perang pambili ng ticket pauwi. Ayon pa sa Migrante, nasa 20,000 mga trabahador ang natanggal sa paghina ng ekonomiya sa bansa at labas pa rito ang mga undocumented na OFWs. Sa ngayon ay nakikipag-ugnayan na ang Migrante sa tanggapan ng Overseas Workers Welfare Administration (OWWA) upang tulungan at mapadali ang repatriation sa iba pang manggagawa na nananatili sa Saudi Arabia na labis nang dumaranas ng matinding hirap.",,
"Pay hike din sa NBI, PDEA",EC,"Hindi lamang ang mga pulis at sundalo ang prayoridad ng administrasyong Duterte na itaas ang sahod kundi maging mga kawani ng Philippine Drug Enforcement Agency (PDEA), National Bureau of Investigation (NBI) at iba pang law enforcement agencies ay makakaasa rin ng wage increase. Sa talumpati ni Pangulong Duterte sa Western Mindanao Command sa Zamboanga, inulit nito ang pangako na taas-sahod sa mga law enforcers subalit kung noong una ay doble agad ang aasahan na pagtaas ay inamin ng Pangulo na dahan-dahan muna ang gagawing increase dahil na rin sa kakulangan ng budget ngunit tiniyak nito na ngayong taon na mararamdaman ito. ""We will go ahead with the increases of the soldiers of the police and the military and that would include the PDEA and the law enforcement agencies such as the NBI. This will take effect this year. Dahan-dahan lang tayo kasi kung wala masyadong pera,""  pahayag ni Pangulong Duterte. Pero si Camarines Sur Rep. Rolando Andaya Jr.  may suhestyon na imbes na mismong 'basic pay' o sahod ng mga law enforcers ang itaas ay allowance na lang ang dagdagan upang hindi na kailanganing rebisahin ang buong Salary Standardization Law (SSL) na may katagalan. Bukod dito, kung suweldo mismo ng mga pulis at sundalo ang dadagdagan ay kailangang i-adjust din ang sweldo ng buong government workforce. Hindi umano maaaring 'espisipikong empleyado' lang ng gobyerno ang umentuhan kundi gagalaw pati ang iba pang kawani ng pamahalaan.",,
DOLE nagpasaklolo na sa 'endo',EC,"Humingi ng tulong ang Department of Labor and Employment (DOLE) sa mga lider ng unyon na kasapi ng Kilusang Mayo Uno (KMU) upang mabigyan ng solusyon at matigil na ang end of contract (endo) at kontraktuwalisasyon sa paggawa. Ayon kay DOLE Sec. Silvestre H. Bello III, malinaw ang ibinigay na direksyon ni Pangulong Rodrigo Duterte na nagnanais na matapos ang ""endo at contractualization""  at iulat sa ahensya ang mga kasong may kaugnayan sa mga kasong nakasampa. Hiniling din ni Bello sa mga kasapi ng mga unyon sa paggawa na tulungan ang ahensya sa paggawa ng panukala para sa mungkahing baguhin o ipawalang-bisa ang Department Order 18-A, o ang Rules Implementing Articles 106 to 109 of the Labor Code, as Amended. ""Tulungan ninyo ako at si Undersecretary Joel Maglunsod kung paano ang maaaring gawin para matigil ang contractualization,""  ani Bello. Inilatag ng mga lider ng unyon ng manggagawa mula sa grupong KMU, PAMANTIK at Olalia, ang mga isyu at suliranin sa paggawa ng 12 kumpanya sa Southern Tagalog kung saan karamihan ng kanilang miyembro ay kasalukuyang nagpipiket. Ang mga usapin sa paggawa na inihain ng mga miyembro ng KMU ay ang pagpapatupad ng mga desisyon sa mga kaso sa paggawa; reklamo sa inspeksiyon; pagkansela sa union registration; illegal dismissal ng mga lider at kasapi ng unyon; at ang hindi pagkilala sa union bilang sole and exclusive bargaining agent.",,
Rollback uli sa oil,EC,"Good news pa rin para sa mga motorista. Ito'y dahil may inaasahang rollback sa presyo ng produktong petrolyo ngayong darating na linggo. Ayon sa industry sources, maglalaro sa pagitan ng P0.70 hanggang P0.80 kada litro ang ibababa ng presyo ng diesel habang P0.50 hanggang P0.60 naman sa kada litro ng gasolina. Ang kerosene ay may rollback din na aabot sa P0.65 hanggang sa P0.70 kada litro. Dulot na rin umano ito sa paggalaw ng presyo ng langis sa world market. Sa pinakahuling data ng Department of Energy (DOE), lumitaw na ang presyo ng diesel ay naglalaro ngayon sa pagitan ng P25.45 hanggang P28.75 kada litro habang ang gasolina ay naglalaro naman sa pagitan ng P35.65 hanggang P43.25 kada litro.",,
Grand Lotto: P225M na,EC,"Siguradong 'pila-balde' na naman ang mga lotto outlet ngayon dahil inaasahang aabot na sa P225 milyon ang jackpot nito sa susunod na draw ngayong Lunes ng gabi. Wala kasing mapalad na nakakuha ng jackpot nito sa huling bola noong Sabado ng gabi kung saan lumabas ang 33-32-51-17-13-03 na may jackpot sanang P217,860,692.00. Masuwerte namang 13 mananaya ang nakahagip ng limang winning numbers na may consolation prize na P164,460.00 bawat isa. Dahil walang naka-jackpot, sinabi ni Philippine Charity Sweepstakes Office (PCSO) general manager Ferdinand Rojas II na aakyat na sa P225 milyon ang ang jackpot sa gagawing draw mamayagang gabi. ""The jackpot prize for 6/55 Grand Lotto for Monday's draw is expected to reach P225 million,""  sabi ni Rojas.",,
"BANTAY-BUDGET, INILARGA!",EC,"Babantayan ng grupong Bagong Alyansang Makabayan o Bayan ang binabalangkas na panukalang pambansang budget para sa susunod na taon. Kasunod ito ng naging kumpirmasyon ni Budget Sec. Benjamin Diokno na tig-P80 milyon ang ilalaan sa mga mambabatas para sa mga proyektong kanilang tutukuyin. Sinabi ni Bayan Secretary General Renato Reyes na malinaw ang naging desisyon ng Korte Suprema na labag sa batas ang pork barrel at anumang uri nito. Naniniwala rin si Reyes na ang paglalaan ng pondo sa mga mambabatas ang siyang ugat ng talamak na katiwalian kaya't panahon na para mawala iyon. Pero si Sen. Panfilo Lacson, naniniwalang mayroong basbas ni Pangulong Rodrigo 'Digong' Duterte ang pagbabalik ng 'pork' budget sa mga kongresista. Naniniwala ang senador na hindi magkakalakas-loob na si Diokno na ibalangkas ito sa 2017 budget kung walang permiso ng Pangulo. ""Secretary Diokno is an alter ego. Unless rebuffed by the President,""  ani Lacson.",,
2017 budget: P3.35 trilyon,EC,"Irerekomenda ng Department of Budget at Management (DBM) kay Pangulong Rodrigo Duterte ang P3.35 trilyong national budget para sa 2017. Ayon kay Budget Sec. Benjamin Diokno, ang panukalang 2017 budget ay mas mataas ng 11.6% sa kasalukuyang pondo. Malaking bahagi umano ng pondo ay ilalaan sa Department of Education (DepEd), Department of Social Welfare and Development (DSWD) at Department of Health (DOH). Irerekomenda rin ng DBM ang paglalaan ng P118 bilyon para sa konstruksyon ng mga silid-aralan na 44% dagdag mula sa kasalukuyang pondo para rito. Mahigit naman sa P54.9 bilyon ang ilalagay para sa Pantawid Pamilyang Pilipino Program o conditional cash transfer ng DSWD. Ang subsidy naman ng gobyerno para sa health insurance premium payments para sa mga mahihirap na pamilya ay aabot sa P50 bilyon o 15% dagdag sa kasalukuyang pondo.",,
May passport renewal na sa mall,EC,"May magandang balita ang Department of Foreign Affairs (DFA) sa lahat ng overseas Filipino workers (OFWs) na magre-renew ng pasaporte. Nabatid na binuksan ng Robinson's Galleria mall ang pintuan nito para sa mga OFWs para sa nagnanais mag-renew ng passport. Sa nasabing abiso, hindi na umano kailangan pang pumila ng sobrang aga ng mga OFWs para makapag-renew ng passport. Ang mga aplikanteng OFW ay inaabisuhan na pumunta sa DFA-NCR Central sa loob ng naturang mall sa pagitan ng alas-8:00 ng umaga hanggang alas-12:00 ng tanghali. Sinisiguro ng DFA NCR-Central (Robinson's Galleria) na ang lahat ng aplikanteng OFW na may kumpletong dokumento at darating sa nasabing mall na hindi lalagpas sa alas-12:00 ay maipoproseso ang pasaporte sa isang araw.",,
"Isda,  manok  nagmahal",EC,"Dahil na rin sa kadaraang bagyo at sama ng lagay ng panahon nitong nagdaang araw, bahagyang tumaas ang presyo ng ilang pangunahing bilihin. Partikular dito ang presyo ng isda at manok. Sa price monitoring ng Department of Trade and Industry (DTI), lumitaw na tumaas ng P20 kada kilo ang presyo ng ilang uri ng isda tulad ng galunggong na mula P140 kada kilo, naging P160 na. Sa presyo naman ng manok, tumaas rin ng mula P10-P20 kada kilo. Mula sa dating P140 kada kilo, naglalaro na sa P150 hanggang P160. Wala namang paggalaw sa presyo ng gulay at karneng baboy habang bumaba ang presyo ng baka.",,
KILALANIN!  ANTI-RED TAPE CZAR NI PDIGONG,EC,"Umaabot sa P140 bilyon kada taon ang nawawalang kita dahil sa talamak na red tape sa gobyerno kung kaya't umapela ang isang senador na palawakin ng administrasyong Duterte ang sakop ng pagbabawas ng rekisitos mula sa gobyerno. Hindi kuntento si Sen. Ralph Recto sa pagtalaga kay Department of Finance (DOF) Undersecretary Gil Beltran bilang anti-red tape czar, dahil sakop lang niya ang Bureau of Internal Revenue at Bureau of Customs,""We want someone with a bureaucracy-wide mandate. Kasama national and local, pati ang government corporations,""  giit ni Recto. Kung hindi magtatagumpay ang gobyerno sa kampanya laban sa red tape, posibleng manatili sa P140 bilyon kada taon ang 'opportunity losses', base na rin sa isinagawang pag-aaral ng World Bank (WB) noong Oktubre 2015. ""If we incur heavy losses from vehicular traffic, ganoon din sa slow movement of papers,""  ayon sa senador. Nagpahayag din ng pagdududa si Recto kung papayag ang ibang local government units(LGUs) sa pagbawas ng mga rekisitos dahil ito ang pinagmumulan ng kanilang kita kada taon. Si Beltran ay naging Finance undersecretary simula noong 2005 at naging chief economist. Nag-umpisa itong researcher sa department noong 1978. Nagtapos si Beltran sa University of the Philippines School of Economics noong 1977 at nag- masters sa Economics sa University of Colorado at William College. Nangako si Pangulong Rodrigo Duterte na aalisin niya ang red tape sa gobyerno.",,
