title,category,content,,
"TV journalist suspendido  sa payong, sunglasses",,"Isang Chinese television journalist ang sinuspinde makaraang maging viral ang litrato nito na nakunan na nakasuot ng sunglasses at hawak ang isang payong upang protektahan ang kanyang sarili mula sa sikat ng araw.,Ayon sa ulat ng BBC, nakuhanan ng litrato ang hindi na pinangalanang mamamahayag habang kinukunan nito ng panayam ang isa sa mga residente ng Xiamen City sa kasagsagan ng relief efforts bunsod ng pananalasa ng Typhoon Meranti.,Sinasabing kabaligtaran ang kasuotan ng nasabing mamamahayag sa mga volunteers na kanyang kinukunan ng interview habang naglilinis ang mga ito.,Naging viral ang na­sabing larawan kung saan umani ng negatibong komento ang nasabing reporter at inakusahan ito ng publiko bilang unprofessional.,Samantala, sa inilabas naman na pahayag ng Xiamen TV station ay sinabi nitong hindi sinunod ng isa sa kanilang mamamahayag ang kanilang panuntunan at naging unprofessional ito sa interview.",,
"Pulis na nalumpo sa drug op, tinulungan ni Duterte",,"Mapalad na nakaligtas sa kamatayan sa inilatag na drug operation ang isang pulis na nakatalaga sa Misamis Oriental pero tuluyan naman itong nalumpo at napipi.,Kaya naman nang dumalaw kamakalawa si Pangulong Rodrigo Duterte sa Camp Alagar sa Cagayan de Oro ay personal nitong sinilip ang kalagayan ni SPO1 Ronald Eugenio na nagpapaga­ling sa Capitol University Medical Center.,Si Eugenio ay tulu­yang nalumpo at napipi dahil sa tinamong tama ng bala sa tiyan, panga at lalamunan habang nagsasagawa ng surveillance kaugnay sa kampanya kontra iligal na droga sa Opol, Misamis Oriental noong Agosto 6.,Sinamahang bumisita sa sugatang kagawad ng PNP si Pangulong Duterte ng ilang opisyal ng Palasyo ng Malakanyang na nangakong magbibigay ng tulong pinansyal bukod pa sa babayarang hospital bills nito na umaabot na sa P2M.,At bukod sa babayarang hospital bills ay tatanggap din anang Pangulo si Eugenio ng P250,000 mula sa President’s social fund.,Nang makausap si Eugenio ay pinayuhan ito ng Pangulo na mag-aral ng sign language upang maging produktibo sa sandaling tuluyan na itong gumaling.,Binigyan din ng spot promotion ang pulis na dating SPO1 ay na-promote na SPO2.",,
Ferry tumagilid sa Zamboanga,," — Isang ferry ang tumagilid habang naka-angkla ito sa Port of Zamboanga, ngunit wala naman inulat na casualties sa naganap.,Galing umano sa Sandakan sa Malaysia ang ferry at dumating dakong alas-kuwatro ng hapon at tumagilid ito dakong alas-9.30 ng gabi. Lubog sa tubig ang kalahating bahagi ng barko.,Ang ferry ay pag-aari ng Aleson Shipping Lines na may mga barkong bumibiyahe sa Visayas at Mindanao. Hindi naman nagbigay ng anumang pahayag ang Aleson executives, ngunit isa sa pinaniniwalaang opisyal nito ang nagsabi sa mga crew ng barko na huwag magbibigay ng anumang impormasyon sa mga mamamahayag na nag-cover sa naganap.",,
4 tulak todas sa buy-bust,,"Patay ang apat na la­laki na tulak ng iligal na droga matapos na maki­pagbarilan umano sa mga pulis sa isinagawang buy-bust operation kamakalawa ng gabi sa Naga City, Camarines Sur.,Dead on the spot matapos magtamo ng mga tama ng bala sa iba’t ibang bahagi ng katawan ang mga suspek na nakilalang sina Gualberto Manlangit, Jr., 46, ng Sitio Matiway, Brgy. San Felipe; Michael Imperial y Bufete, taga Las Piñas; Celso Rosanes, Jr., residente ng Doña Clara Subd., Concepcion Grande, Naga City; at isang nakilala lamang sa pangalang Esperida.,Ayon kay SPO2 Toby Bongon, tagapagsalita ng Naga City Police Office (NCPO), naganap ang insidente dakong alas-8:50 ng gabi makaraang magsagawa ng buy-bust operation ang pulisya kay Manlangit sa Sitio Matiway, Brgy. San Felipe ng nasabing lungsod.,Isang pulis ang nagpanggap na poseur buyer at bumili ng halagang P500 na shabu sa suspek at nang magpositibo ay agad na sumenyas ito sa mga kasamahang pulis.",,
75 ambassadors ‘go’ kay Clinton,,"Inendorso na ng 75 mga dating ambassadors ng Estados Unidos, kabilang ang 57 appointees ng mga Republican presidents ang kandidatura ni Democ­ratic standard bearer Hillary Clinton.,Base sa kalatas ng mga dating diplomats, hindi kuwalipikadong ma­ging pangulo ng US ang katunggali ni Clinton na si Republican candidate Donald Trump.,“As career officers, we have served every President since Harry Truman, and have proudly represented every President since Richard Nixon as ambassadors or senior State Department officials in Senate-confirmed positions,” ayon sa kalatas ng mga ito.,Ilan sa mga career diplomats na lumagda sa kalatas si Ryan Crocker, na nanungkulan kay George W. Bush bilang ambassador sa Pakistan at Iraq at si Daniel Kurtzer, na pinili rin ni Bush bilang ambassador sa Israel.,“Very simply, this election is different from any election we can recall. One of the candidates – Donald J. Trump – is entirely unqualified to serve as President and Commander-in-Chief,” ang bahagi ng sulat ng mga ambassadors.,Isa sa mga itinuturong dahilan ng grupo kung bakit hindi dapat maging pangulo si Trump ay ang pagpuri nito sa mga kaaway umano ng Estados Unidos kagaya ni Russian President Vladimir Putin.",,
Minor bantayan sa firecracker factory,,"Dapat imbestigahan ng awtoridad ang impormasyong nasa kasagsagan na ngayon ng pagmamanupaktura ng mga paputok at pailaw sa Bulacan, itinutu­ring na Firecrackers capital ng bansa, bunga ng paggamit ng mga batang manggagawa o menor-de-edad sa multi-milyong pisong industriyang ito sa probinsya.,Ayon sa impormasyong nakalap ng Abante, hindi pa din tumitigil ang ilang financier ng paputok sa pagkuha ng totoy at nene sa paggawa ng firecrackers at fireworks design partikular ang mga kolorum at small-scale manufacturers dahil nais nilang makatipid sa labor expenses.,Nakumpirmang naka­gawian na ng mga kolorum na pagawaan ng paputok na kumukuha ng mga batang manggagawa sa pagmamanupaktura ng paputok para makatipid sila sa kabila ng panganib na dala ng nasabing industriya dahil masyadong expose ang mga menor-de-edad sa mga kemikal at kauring materyales.",,
"Kanang-kamay ni Espinosa, sumuko",,"Dahil sa napapagod na umano sa katatago sa kamay ng mga alagad ng batas kung kaya’t kusang-loob nang sumuko sa mga awtoridad ang umano’y kanang-kamay ng umano’y big time drug lord na si Kerwin Espinosa ng Albuera Leyte.,Ayon kay Chief Insp. Jovie Espenido, hepe ng Albuera, Leyte Police Station dakong alas-10:00 ng umaga ng kusang loob umanong sumuko sa pulisya ang suspek na si Max Mero,,Lumilitaw na kasama sa kanyang pagsuko sa pulisya ang umano’y live-in partner nito at isinurender ang .9mm na baril.,Sinabi rin umano sa pulisya ni Mero na mayroon itong tatlong kilo ng shabu subalit kanya itong ibinaon sa lupa kaugnay nito ay nakahanda naman itong ituro ng suspek sa mga awtoridad kung saang lugar nito ibinaon ang nasabing shabu.,Sa kasalukuyan sinabi pa ni Chief/Insp. Espenido, matapos umanong sumailalim si Mero sa documentation, logbook at profiling ay pupuntahan ang lugar kung saan ibinaon nito ang tatlong kilo ng shabu para hukayin.,Nagpahayag naman ng pag-asa si Chief/Insp. Espenido, na dahil sa kusang loob na pag suko ni Mero ay lumiliit narin umano ang mundong pinagtataguan ni Kerwin Espinosa dahil sa pag-surrender ni Mero ay tiyak na magbibigay umano ito ng kanyang salaysay at makukumpirma narin umano kung sino ang mga ka-link ng mga ito sa drug trade.",,
500M Yahoo users account na-hack,,"Kinumpirma ng internet company na ‘Yahoo’ na hindi bababa sa 500 milyong ‘user account information’ ang ninakaw sa kanilang service nang pasukin ng hackers ang American multinational technology company.,Ayon sa ulat, kasama sa mga nakuha ng mga cyberhackers ang mga pangalan, e-mail address, telephone number, date of birth, mga hashed passwords at maging mga security questions para maberipika ang mga account ng mga users.,Ito na ang itinuturing na pinakamalaking security breakdown ng naturang internet company na nakabase sa Sunnyvale, California.,Sa kabila nito, naniniwala ang nasabing kumpanya na hindi nakuha ng mga hackers ang mga sensitibong financial data tulad ng bank account numbers at credit card data ng kanilang mga kliyente.,Sinasabing naganap ang data breach noong nakalipas na 2014.,Una nang lumutang ang mga impormasyong napasok ng hackers ang database ng Yahoo noong Agosto.",,
Kelot nakuryente sa live wire,,"Nakadapa pa sa linya ng kuryente nang abutan ng mga nagrespondeng imbestigador ng Manila Police District-homicide section, ang isang 50-anyos­ ­­na lalaki na nakuryente matapos nitong putulin ang bahagi ng live wire, kahapon ng madaling-araw sa Tondo, Maynila.,Ayon kay PO3 Dennis­ Turla, imbestigador ng MPD-hs, nagtamo ng sunog sa katawan ang biktimang si Edwin Talaman, alyas ‘Yet’, may live-in partner, ng 2732 Lico St., Tondo, Maynila na namatay noon din.,Naganap umano ang insidente dakong alas-3:30 ng madaling-araw sa poste ng Meralco sa harapan ng bahay sa 2709 Lico St., Tondo, Maynila.,Nauna dito, dakong alas-dos ng madaling-araw ay kinontrata umano ng isang Danilo Cruz ang biktima na tanggalin ang mga nakabitin na linya ng kuryente sa harapan ng kanilang bahay.,Gayunman, pagsapit ng alas-tres ng madaling-araw ay nakita na lamang ang katawan nito na naka­bitin sa isang kawad ng poste ng Meralco.,Sinabi naman ni Mary Chille Martinez, 26, noong Setyembre 20 ay nakakuwentuhan nito ang biktima kung saan sinabi umano nito na kung puwede ay sa kanya na lamang ang kawad ng kuryente ng Meralco.,Pumayag naman si Martinez dahil hindi na rin umano nila nagagamit ang nasabing kawad dahil mahigit nang P50,000 ang kanilang babayaran sa Meralco.,Plano umano ng biktima na ibenta sana ang nasabing kawad ng kuryente.,Dinala ang bangkay sa Century funeral­ para sa awtopsiya.",,
Japan idinuyan ng lindol,,"Niyanig ng malakas na magnitude 6.4 na lindol ang southeast ng Tokyo, Japan kahapon ng umaga.,Ayon sa US Geological Survey (USGS), naitala ang sentro ng lindol sa layong 232 kilometro timog-silangan ng capital city na Tokyo at may lalim na 10 kilometro.,Sa ilalim ng karagatan naitala ang epicenter ng malakas na lindol.,Wala namang inilabas na tsunami warning ang Pacific Tsunami Warning Centre (PTWC) ng Hawaii matapos ang pagyanig.,Ayon naman sa Japan Meteorological Agency (JMA), posible ang pagbabago sa sea level ngunit hindi ito mapanganib.",,
1 pang Alcala timbog sa droga,,"Timbog ang isa na namang kaanak ni da­ting Agriculture Secretary Proceso Alcala sa drug operation sa San Juan Estate, Brgy. Isabang, Tayabas City.,Kinilala ang suspek na si Rhine Christine Alcala alyas ‘Arlene’, may-bahay ni Sajhid Alcala na anak ng sinasabing Quezon drug kingpin Cirilo ‘Athel’ Alcala na kapatid ni da­ting Sec. Alcala kahapon ng madaling-araw.,Bandang alas-dos ng madaling-araw nang salakayin ang bahay ng mga Alcala at inaresto si Arlene ng mga tauhan ng Quezon PIB/PAIDSOTG at Tayabas City Police Station sa bisa ng search warrant na inisyu ni Judge Agripino Morga, ng Regional Trial Court (RTC) Branches 29-32, ng San Pablo City, Laguna.,Nakumpiska dito ang mga plastic ng marijuana, anim na sachet ng shabu, iba’t ibang drug paraphernalia at mga bala ng kalibre .45 na baril.,Si Arlene ay ikatlo na sa mga naaresto kung saan noong isang linggo ay natimbog naman ang hipag at biyenan nito na sina Toni Ann Abutin Alcala at Maria Fe Abutin Alcala sa isang buy-bust operation.,Una nang sumuko noong isang buwan sa Lucena Police ang mag-amang sina Athel at Sajhid Alcala.",,
"Aguirre: Kaso vs De Lima, malabnaw pa",,"Inamin kamakalawa ng gabi ni Department of Justice (DOJ) Secretary Vitaliano Aguirre na “ma­labnaw pa” ang binubuong kaso laban kay Sen. Leila de Lima dahil 45% pa lamang ang lakas nito.,Sa press briefing sa tanggapan ng Presidential Legislative Liaison Office (PLLO) sa Mababang Kapulungan ng Kongreso kamakalawa ng gabi pagkatapos ng ikalawang pagdinig ng House justice committee sa paglaganap ng droga sa New Bilibid Prison (NBP), sinabi ni Aguirre na marami pa silang kailangang kumpletuhing dokumento bago isampa ang kaso.,“Once na makakuha kami ng kahit konting documentary evidence, bank records, etc. etc. e baka mag-iba ang takbo,” ani Aguirre kaya hindi nito maipangako na maisampa ang kaso.,Ayon kay Aguirre, bago ibinunyag ni Phi­lippine National Police (PNP) deputy director Benjamin Magalong na initsapuwera sila sa Oplan Cronus sa NBP noong Dis­yembre 15, 2014, 20% pa lang na nabubuo ang kaso dahil sa testimonya ng mga inmates at nina dating Bureau of Correction (BuCor) acting director Rafael Ragos at National Bureau of Investigation (NBI) agent Jovencio Ablen Jr.",,
Suspension sa 2 solon ‘di pa maipatupad,,"Hindi pa naipapatupad ng liderato ng Mababang Kapulungan ng Kongreso ang suspension order ng Sandiganbayan kina Pangasinan Rep. Amado Espino, Jr. at Camarines Sur Rep. Luis Raymund Villafuerte.,Ito ang lumalabas sa compliance report ng Kamara na isinumite sa Sandiganbayan Sixth Division na nakuha ng media kahapon, ukol sa naging aksyon ng mga ito sa kautusan ng anti-graft court.,Nangangahulugan na ipinaubaya ni House Speaker Pantaleon ‘Bebot’ Alvarez sa House rules committee ang gagawing aksyon sa 90 days suspension order ng Sandiganbayan sa dalawang mambabatas.,Ipinaabot din ng Kamara sa Sandiganbayan ang kanilang ginawang aksyon tulad ng pagpapatawag ng all member caucus para pag-usapan ang gagawing aksyon sa dalawang nabanggit nilang kasamahan.,Hanggang ngayon ay wala pang desisyon ang nasabing komite kung ipapatupad ang suspension order dahil magpupulong pa ang mga ito.,Si Espino ay nahaharap sa kasong katiwalian matapos payagan umano nito ang isang mining company na magmina ng blacksand sa kanyang lalawigan noong 2011 habang siya ay gobernador.,Nasabit naman sa kahalintulad na kaso si Villafuerte dahil sa binili nitong mga petroleum products na nagkakahalaga ng P20 milyon noong 2010 habang siya ay gobernador ng Camarines Sur na hindi umano idinaan sa public bidding.",,
4 drug suspect sa northern Luzon todas,,"— Apat-katao na itinuturing na kabilang sa drug personality ang tumimbuwang sa magkahiwalay na lugar sa northern Luzon bilang bahagi pa rin ng Oplan Tokhang.,Bumulagta ang kauna-unahang babaeng drug personality sa Lungsod ng Baguio makaraang taniman ng tatlong punglo sa katawan ng hindi pa nakilalang salarin.,Kinilala ni P/Sr. Insp. Millenium Bantas, Station Commander ng Baguio City Police Station 7 ang biktima na si Chona Oliveros, 47-anyos, isang manikurista at nasa no. 1 sa drug watch list ng Baguio City Police Office (BCPO) Station 2.,Sa Lagangilang, Abra, pinagbabaril din ng hindi pa nakilalang suspek si Nolie Beng-ad Hermoso, 47-anyos, may asawa na bumulagta sa Public Market ng Brgy. Laang sa nabanggit na bayan.,Nasa drug watch list umano ng pulisya ang pangalan ng biktima.,Sa Urdaneta City, Pangasinan, patay din ang riding-in-tandem matapos makipagbarilan sa mga awtoridad nang takasan ng mga ito ang inilatag na checkpoint sa Brgy. Paitan East ng lungsod na ito.,Kinilala ni P/Supt. Marcellano Desamito, Chief of Police ng Urdaneta City Police Station ang isa sa mga suspek na si Rolando Silatore at residente sa Barangay Valle Cruz, Cabanatuan, Nueva Ecija habang inaalam pa ang pagkakakilanlan ng kasamahan nito.,Batay sa imbestigasyon ng mga awtoridad dito, may binaril umanong drug suspect ang dalawa kaya naglatag ng checkpoint ang mga awtoridad.",,
"UST grad, top 1 sa Physician Licensure exams",,"Nanguna ang isang graduate mula sa University of Santo Tomas (UST) sa listahan ng mga pumasa sa katatapos na Physician Licensure Examination.,Ayon sa Professional Regulation Commission (PRC), si Jeri Charlotte Co Albano, ng UST ang na­ging topnotcher sa may 2,899 na pumasa sa pagsusulit, matapos na makakuha ng score na 89.50.,Pumangalawa naman sa kanya ang isa pang UST graduate na si Edwin Mark Lim Chiong (88.75).,Nakapasok din sa Top 10 sina Rayan Abogado Oliva ng Saint Luke’s College of Medicine (88.67), Harold Henrison Chang Chiu ng UP Manila (88.58), Jose Kreisher Rae Bacosa Foscablo ng West Visayas State University-La Paz (88.50), Brian Jann Rubenecia Balanquit ng FEU-Nicanor Reyes Medical Foundation (88.42), Kevin Ano Elomina ng DLSU-Health Sciences Institute at Jaffar Carag Pineda ng UST, na kapwa nakakuha ng (88.33), Kevin Michael Ramirez Yu ng UST (88.25), Gwyn Panes Celo ng West Visayas State University-La Paz (88.17) at Lorenz Kristoffer del Rosario Daga at Beverly Lynne Yao Ong, kapwa ng UST, at nakakuha ng score na 88.08.,Nalaman na may kabuuang 3,695 ang kumuha ng pagsusulit sa mga lungsod ng Manila, Baguio, Cebu at Davao sa unang bahagi ng buwang ito.",,
4 tauhan ng Espinosa drug group todas,,"Apat na miyembro ng notorious Espinosa drug syndicate ang napatay, dalawa pa sa sindikato ang nadakip at isang babae ang tinamaan ng ligaw na bala habang nakatakas ang lider ng grupo makaraang mauwi sa engkuwentro ang buy-bust operation sa Towerville Subdivision, Barangay Minuyan Proper, San Jose del Monte City, Bulacan dakong alas-6:30 kamakalawa ng gabi.,Sa report ni P/Sr. Supt. Romeo Caramat, Jr., Acting Bulacan police director, hindi pa nakikilala ang apat na napatay na miyembro ng drug syndicate na nagtamo ng mga tama ng bala sa katawan at nasawi sa pook ng engkuwentro habang nagawang makatakas ng lider na si Erick Espinosa nang patakbuhin ito ng mga miyembro ng kanyang sindikato na ibinuwis ang buhay para sa kanilang lider.,Nahuli naman ang dalawa pang miyembro ng grupo na sina Mark Anthony Laxa y Maglasang, 22, construction worker, tubong Quezon City ng Block 15, Lot 58, Phase 1 at Rene Llyod Sacdalan y Robles, 26, ng Block 3, Lot 16, Phase 4A, kapwa ng Towerville Subdivision, Barangay Minu­yan Proper ng siyudad na nakapiit ngayon habang tinamaan ng ligaw na bala sa hita ang biktimang si Michelle Seleic, na maayos na ang kondisyon.",,
"Pagbuhay ni Duterte sa PC, mahabang diskusyon",,"Kinakailangan pa ng masusing pag-aaral at diskusyon ng mga concerned agencies ang panukala ni Pangulong Rodrigo Duterte ukol sa pagbuhay muli sa Philippine Constabulary (PC).,Ito ang inihayag kahapon ni Department of Interior and Local Government (DILG) Secretary Mike Sueno, kasabay ng pag-amin na hindi kaagad maisasakatuparan ng pamahalaan ang suhestyon ng Pangulo.,Una nang inihayag ng Pangulo na plano nitong buhayin ang PC kung saan pagsasamahin ang PNP sa ilalim ng pamamahala ng AFP para makatuwang sa pagsugpo at pagsawata ng urban terrorism.,Kabado naman ang isang mambabatas sa Mababang Kapulungan ng Kongreso sa plano ni Pangulong Duterte na buhayin ang PC na naging rekado ng Martial Law noong panahon ni da­ting Pangulong Ferdinand Marcos.,Ayon kay Albay Rep. Edcel Lagman, lalong nakakabahala ang pahayag ni Duterte na ang pagbuhay sa PC ay para mapalakas pa ang kampanya laban sa ilegal na droga at kriminalidad sa bansa. Dahil dito, nagbabalik sa alaala ni Lagman ang panahon ng Martial Law kung saan ginamit umano ni Marcos ang PC sa pang-aabuso.",,
"Opening ng NAIA Expressway, bawas-traffic",,"Pormal nang binuksan kahapon sa mga motorista ang flyover o elevated expressway na patungong Ninoy Aquino International Airport (NAIA), Parañaque City at bahagyang maiibsan na ang pagsisikip ng daloy ng trapiko rito.,Sa abiso ng Metropolitan Manila Development Authority (MMDA), alas-12:00 kahapon ng madaling-araw nang buksan sa mga motorista ang flyover patungong NAIA.,Ang naturang elevated expressway ay konektado sa Macapagal Avenue at PAGCOR Entertainment City sa Pasay City patungong NAIA 1 at 2, na nasasakupan naman ng Parañaque City.,Ayon sa MMDA, si­mula kahapon, Setyembre 22 hanggang Oktubre 22 ng taong kasalukuyan ay libreng makakadaan dito ang mga motorista. Ibig sabihin hindi muna maniningil ng toll fee sa nasabing mga petsa.",,
Pacquiao nasermunan,,"Napagsabihan ni Se­nate Sgt. at Arms Jose Balajadia si boxing icon at Sen. Manny Pacquiao gayundin ang legislative staff nito dahil sa paglabag sa kasunduan hinggil sa paglalagay ng camera sa session hall noong Miyerkules.,Ito’y matapos matuklasan ni Balajadia na ang inilagay na “GoPro” ca­mera sa mesa ni Pacquiao ay nakabukas ang audio gayung ang napagkasunduan ay naka-mute ito at video lang dapat ang tumatakbo.,Dahil naka-on ang audio ng camera, ang “private conversation” ni Pacquiao sa mga seatmate niyang sina Sens. Grace Poe at Panfilo Lacson ay nasagap din ng nasabing gadget.,Inilagay ng mga staff ng Top Rank Promotions ang camera dahil sa gagawin nilang documentary na ilalabas sa telebisyon, isang linggo bago ang laban ni Pacquiao kay Jessie Vargas sa Las Vegas, Nevada sa Nobyembre 5.,Nang matapos ang sesyon ng Senado nitong Miyerkules ng gabi, kinumpronta ni Balajadia si Pacquiao at ang staff nitong nagngangalang “Atty. Patrick”.,Nang makumpirmang na-record ang private conversation nina Pacquiao, Poe at Lacson, hinabol ni Balajadia ang mga staff ng Top Rank upang ipabura ang audio recordings.",,
De Lima: I don’t feel safe!,,"Matapos malagay sa peligro ang kanyang buhay, binabalak ngayon ni Sen. Leila de Lima na maghain ng Writ of Amparo o Writ of Habeas Data upang mabigyan siya ng seguridad sa harap ng pagkuyog sa kanya ng halos buong puwersa ng gobyerno.,“Certainly, I’m mulling over several legal actions. Unang-una writ of amparo, habeas data. I’m now a subject of persecution and I’m no longer safe. I don’t feel safe. The truth is I’m not safe!” diin ni De Lima sa isinagawang press conference sa Senado.,“Can I rely on the regular authorities in government? Can I rely now on PNP for my security? Can I rely now on NBI as my security? I am referring to the institutions themselves. Can I rely on the AFP, again as an institution to give me security? Alam n’yo po siguro ang sagot diyan. So what is my choice? They are violating my rights, right to security, right to privacy,” patutsada ng senador.,Ang writ of amparo ay isang opsyon na maaaring gamitin ng isang indibidwal na ang “right to life, liberty and security is violated or threatened with violation by an unlawful act or omission of a public official or employee”. Habang ang writ of habeas data ay kalimitang ginagamit lamang ng mga tao para sa privacy ng personal data.",,
"UN at EU, hinamon ni PDigong",,"“Manood kayo, tingnan n’yo kung paano ko lampasuhin ‘yang mga yawa na ‘yan!”,Diretsahan nang nagbitaw ng hamon si Pa­ngulong Rodrigo Duterte sa United Nations (UN) at European Union (EU) na magpadala ng mga pinakamagagaling na kinatawan na mag-iim­bestiga sa mga sinasabing extrajudicial killings (EJK) na nangyayari sa bansa.,Binigyan-diin ni Pa­ngulong Digong na nakahanda itong harapin ang lahat ng mga pinakamagagaling na abogado o mga rapporteur at hindi ito uurungan ng Presidente.,“Today I announce sa international, sa Al Jazeera, I am inviting the United Nations… si Ban Ki – ano nga pangalan ng yawa na ‘yan? Ban Ki Moon… Ban Ki San…I am inviting the EU ‘yung pinakamahusay, send the best lawyer of your town pati ang mga rapporteurs pumunta sila sa Pilipinas I will write them a letter to invite them for an investigation but in keeping with the fine honored principle of the right to be heard matapos nila kong tanungin, tanungin ko sila… sila… isa-isahin ko sila in an open forum…you can use the Senate o ‘yung Folk Arts Theatre, whatever.  Everybody will be invited tapos manood kayo, tingnan n’yo kung paano ko lampasuhin ‘yang mga yawa na ‘yan.,Tanungin ko sila, ano ang unang pangalan ng biktima (ng extrajudicial killings),” paghahayag ni Pangulong Digong.,Sinabi ng Pangulo na hindi ito yuyuko sa kung anu-anong paandar ng kung sinu-sino.,“I will not obey to the unreasonable mandate of whatever mga EU, EU d’yan… EU ‘di pu…t**g… kaya kinakaya-kaya basta maliit ka… Itong mga Amerikano pa buta, bungol takutin pa ako na bakit hindi ko sila putahin noong mayor ako, it was alright for them to criticize me… pero ngayong Presidente ako lektyuran ako nang p****g-i***g ‘yan rapporteur… you know there is no crime at all in the Philippines which says I cannot threaten criminals or else I will go to prison,” pagdidiin ni Pangulong Duterte.",,
Duterte: EJK hindi trabaho ng gobyerno iyan!,,"Sa patuloy na pag-ani ng pamahalaan sa mga kritisismo  hinggil sa extrajudicial killings (EJK), binigyang linaw ito ni Pangulong Rodrigo.,Paliwanag ni Duterte na naoobliga lamang pumatay ang kapulisan kung ang kriminal ay nanlaban sa kanila at hindi trabaho ng pamahalaan na masangkot sa EJK.,“Davao was very topsy-turvy. When I became mayor I said, ‘Kayong mga kriminal, mga durugista, mga adik,mga holdaper umalis kayo. Kasi ‘pag hindi talagang mamatay kayo’. Now bakit nga ba maraming patay? You know why? Hindi iyan sina-salvage kasi ang pulis talaga takot iyan (pumatay). You should know because I was a prosecutor, a vice mayor, mayor, congressman, presidente na ngayon. Kung bakit ewan ko dumating ako diyan pero basta ganoon ang laro,” ani Duterte nitong Huwebes sa inagurasyon ng Filinvest Development Corporation Power Plant sa Misamis Oriental.,“Takot talaga ang pulis noon. Kung hindi mo sabihan ang pulis ‘Hulihin mo, go after them. Arrest them and if they present a violent resistance kill them.’ With those words maraming patay ang Davao. ‘Yung lumaban talaga ang namamatay. Pero sabihin mo na ‘patay kung nakatali ang mga kamay sa likod…’ Those were the handiwork of their co-conspirators diyan sa droga… ‘Yung mga may balot ang katawan. Hindi trabaho ng gobyerno ‘yan!” litanya pa ng Pangulo.,“‘Yung mga binabalot, ‘yung ang tino-torture. Hindi trabaho ng gobyerno iyan. Bakit ibabalot hindi naman nagpo-produce ng mummy ang gobyerno. Sabi ko sa pulis ‘Go’ at saka kung anong mangyari as long as it is in the performance of duty connected and your life is in danger ‘Patayin mo’. Huwag kang mamatay kasi pagdating ko ikaw ang barilin ko. Totoo,” dagdag pa nito.",,
"KUNG NANAY KO ‘YAN, BARILIN KO ‘YAN!",,"“P… i*a, kung nanay ko `yan barilin ko ‘yan!”,Ganito kabigat at ka­anghang ang mga katagang binitawan ni Pangulong Rodrigo Duterte kay Senadora Leila de Lima.,“…ang sinabi ko kay De Lima you better hang yourself kasi nandito na sa mga kamay ko, kasi nakita nila, so all the while because of her propensity (likas na hilig) for sex, ayun…ngayon lang ako nakakita ng babae na lumabas sa social media nakangiti pa ang buwang… P… i*a, kung nanay ko ‘yan, barilin ko ‘yan… that is the lesson to be learned,” ang nanggagalaiting pasa­ring ni Pangulong Duterte nang magtalumpati sa inagurasyon ng Filinvest Development Corporation Misamis Power Plant PHIVIDEC Industrial Estate sa Barangay Tambobong-Balacanas Villa­nueva, Misamis Oriental kahapon ng hapon.,Sinabi ni Pangulong Digong na pulitika aniya ang pinag-ugatan ng ba­ngayan nila ng senadora. Binanggit din ng Presidente na ginamit din siya ni De Lima para ito ay sumikat.,“Pulitika ‘yan, galing ‘yan sa Davao. It started in Davao as a political issue. ‘Yung DDS is not really a DDS during the time sparrow versus the DDS of the government. ‘Yan hindi akin ‘yan… sinakyan naman nitong mga oposisyon nitong eleksyon, okay lang ‘yun. E hanggang nga­yon, kita mo De Lima, she was seven years on the human rights. Binibira n’ya ako wala namang kaso,” giit pa ni Pangulong Duterte.",,
De Lima kay Duterte: His being a misogynist and chauvinist,,"Patuloy ang batikusan sa pagitan nina Senadora Leila de Lima at Pangulong Rodrigo Duterte.,Itong Biyernes sinagot ni De Lima ang , sa kanya hinggil sa umanoy pagiging “propensity for sex” nito.,“Duterte’s latest verbal abuse vs me is simply characteristic of his being a misogynist and chauvinist. That’s all it is and there is no need to dignify it with any further reply,” ang maikling pahayag ni De Lima.,Sa isang inagurasyon sinambit ni Duterte ang kanyang banat kay De Lima, “Tignan mo she was not only screwing her driver, she was screwing the nation.”,“It is regrettable that he has become so low. God help our country,” ang nasabi na lamang ni De Lima.",,
