title,category,content
"THE SOURCE: Jean, nangatog sa ‘sizzling love scene’  kay Derek!",E,"Nangatog sa nerbyos si Jean Garcia nang kunan ang love scene nila ni Derek Ramsay para sa The Escort, ang pelikula ng Regal Entertainment Inc. na mapapanood sa mga sinehan simula sa November 2, 2016.,Nanginig at kinabahan si Jean dahil first time niya na gumawa ng sizzling love scene sa isang pelikula. Wala si Jean sa presscon ng The Escort kaya si Derek ang nagkuwento tungkol sa kanilang eksena.,“I think it was second day pa lang yata (ng shooting), meron na kaming mga eksenang… super fun ‘yung eksena na ‘yon and I’m super happy with Ms. Jean. She’s a beautiful, brilliant actress.,“It’s kinda strange na lumapit siya sa akin and she told me na parang first time niya ito. She was completely into her character, less than two piece pa nga yata ‘yung suot ni Ms. Jean.,“She was worried at first but then, we got into the scene and again, I spoke to her.,“And then, after ng eksena namin, this I will never forget from an actress like Ms. Jean Garcia.,“Sinabi niya sa akin, ‘Derek thank you so much. I feel so comfortable with you. I feel safe with you.’,“You know, at the end of the day, after you go on a hard work, ang sarap mari­nig ng mga compliment na ganoon from such a brilliant actress. That experience was amazing,” ang kuwento ni Derek tungkol sa mainit na love scene nila ni Jean.,Pinatotohanan ni Manny Valera ang kuwento ni Derek dahil talent niya si Jean at ito ang nagsabi sa kanya ng pangangatog na naranasan nang kunan ang eksena.,Ayon kay Derek, malaking karangalan at isang karanasan para sa kanya na makatrabaho ang isang batikan na aktres na kagaya ni Jean.,May love scene din sa The Escort sina Christopher de Leon at Lovi Poe pero tamed ito kumpara sa mga love scene na ginawa niya sa ibang pelikula, ang pahayag ng multi-awarded actor.,“You know, doing a love scene is hard… it’s really hard. You have to choreograph it na hindi nababastos ‘yung leading lady mo.,“Ang pinakamatinding love scene na ginawa ko sa Regal, Magkaribal. I’m holding a puppy, in front of… covering my… yeah…puppy… and then I rode a horse without anything on,” ang pagbabalik-tanaw ni Christopher.,Ang Magkaribal ang pelikula ng Regal Films na pinagbida­han nina Christopher, Alma Moreno at Vilma Santos noong 1979.,Hindi rin nakalimutan ni Christopher na banggitin ang love scene nila ni Ara Mina sa Pahiram Kahit Sandali, ang pelikula ng Regal Films noong 1998.,“And then I did… the one with Ara Mina. That was really wow,” ang sabi ni Christopher.,Naging kontrobersyal noon ang Pahiram Kahit Sandali dahil nagpahayag ng disappointment si Christopher tungkol sa diumano’y “cheap gimmickry” sa promo ng pelikula nila ni Ara.,Hindi nagustuhan ni Christopher na naka-focus ang mga publi­city ng Pahiram Kahit Sandali sa nagbabagang bed scene nila ni Ara."
"ANSABEEEH???: Kaye at Paul Jake, handang-handa na sa kasal nila sa December sa Cebu!",E,"Ngayong December na ang kasal nina Kaye Abad at Paul Jake Castillo. Tipong “I married my best friend” ang drama ni Kaye dahil for the longest time, bestfriend ang turingan nilang dalawa, hanggang sa nauwi sa pagiging mag-boyfriend at fiancé nga kunsaan, last May, during Kaye’s birthday ay nag-propose ng kasal si Paul Jake rito.,Naglabas na rin sila ng ilang ‘prenup’ pictures nila at halos lahat ay gandang-ganda sa kinalabasan na again, ang Nice Prints Photography ang kumuha.,Kahit mga kapwa artista ni Kaye ay gandang-ganda rito na even before, ang dami na napapahanga ng simple beauty niya. Kahit ‘yung mga kapwa niya artistang babae, kapag tinatanong ang mga ito kung sino para sa kanila ang maganda among the stars, madalas ang pa­ngalan ni Kaye ang nababanggit.,Sa Cebu ang kasalan, which is, the hometown of Paul Jake kaya hindi na nakakapagtaka. Bukod pa si Kaye mismo, parang second home na niya yata ito bilang madalas din siyang kasama ni Paul Jake.,Knowing Kaye, simple lang ang gusto niyang kasal.,Very happy kami for Kaye na alam naming isa sa mga gusto na niya sa buhay ay sila na nga ni Paul Jake ang magkatuluyan, siyempre, mauwi sa kasal at magkaroon ng kanilang babies.,Kung sa Encantadia ay sukdulan ang kasamaan ni Glaiza de Castro bilang Pirena, kabaliktaran naman ito sa totoong buhay. Kamakailan lang ay nagsagawa siya ng isang Fun Run event para makatulong sa mga nangangailangang bata sa Valenzuela. At sa darating namang October 22, magkakaroon ng pagkakataon ang mga fans ni Glaiza na mapanood siya sa isang charity showcase at fan meet.,Ayon kay Glaiza, mapupunta ang kikitain ng nasabing event sa PGH Pediatric Cancer Ward. Hindi lang siya blessed with talent, blessed with a good heart pa.,Kagagaling lang din ni Glaiza kasama sina Solenn Heussaff at Rocco Nacino para sa Encantadia show nila sa Dubai. As per Glaiza, zero pa rin daw ang lovelife niya, pero mukhang sa nga­yon, hindi naman ito iniinda ng aktres dahil both her acting and singing career are doing good.,Kaka-Gold record award lang ng album niya at kung dati, natatandaan naming sa kabila ng halos karamihan ng artista ay labas-masok na sa iba’t-ibang bansa, si Glaiza ay naghintay lang sa panahon na siya naman ang magkakaroon ng opportunity.,Ngayon nga, halos ilang bansa na ang nagagawa niyang pasyalan, either for work or bakasyon lang."
"I KNOW BETTER!: ‘EB Baes’, bibida na sa umaga!",E,"Walang katotohanan ang balitang ililipat sa primetime ang TAPE morning series na Calle Siete. Last week na ito sa darating na linggo at bagong show ang ipapalit.,Ito ay ang TROPS na nagsimula nang mag-taping last week. Bida rito ang nadiskubreng Baes ng Eat Bulaga kasama ang teen star na regular din sa noontime show, si Taki.,Ilan nga sa That’s My Baes na nabigyan na ng break sa ibang TV shows ay ang grand winner ng contest na si Kenneth Medrano. Naging bahagi siya ng Calle Siete. Ang isa pa ay si Kim Last, ‘yung Fil-Am na mainstays na rin ng Sunday Pinasaya.,Hindi nga akalain ng That’s My Baes na mabibigyan sila ng acting break ng TAPE, Inc. So, bilang preparasyon ay sumailalim sila sa acting workshops dahil hindi lang pagpapakyut ang gagawin nila sa morning series.,Sa nasabing morning series, tatalakayin ang mga millennial issues na hinaharap ng mga kabataan ngayon. Magsisilbing link din ang program ng luma at bagong henerasyon ng mga kabataan.,Siyempre pa, pananatilihin ng program ang values na kinamulatan ng bawat Pinoy kahit sabihing millennial na ang tawag sa kabataan.,Nasa cast din sina Benjie Paras, Irma Adlawan, Inah Raymundo.,Hinayaan lang ng director na si Enzo Williams na gawin nina Derek Ramsay at Lovi Poe ang gusto nilang gawin sa kanilang love scenes sa erotic drama ng Regal Entertainment na The Escort.,Kaya naman lumabas na halos makatotohanan ang eksena nilang ‘yon kaya tagos na tagos ito sa kalamnan ng bawat makapanood ng trailer.,Pero take note na hindi lang ang nakadadarang na lampungan nina Derek at Lovi ang nakakatuyo ng laway, huh! Palaban din kasi si Jean Garcia nang magkatikiman sila ni Derek.,Matagal na rin ‘yung ginawang love scene ni Jean. Kaya naman nanginginig ang kanyang katawan bago kunan ‘yon. Para kay De­rek, isang malaking kara­ngalan na makatrabaho ang magaling na aktres gaya ni Jean.,Eh ang higit na umantig sa damdamin ni Derek ay ang wagas na pasasalamat ni Jean sa proteksyong ginawa sa kanya. Never daw kasing nakarinig ng pasasalamat sa ibang aktres si Derek na naka-love scene niya sa nakaraang films niya except si Jean.,After doing romantic comedy films, The Hunk is back sa sex-drama roles kung saan minahal siya ng publiko.,Bale ang The Escort ang second movie ni Derek sa Regal this year after ng blockbuster na Love Is Blind. Mapapanood na ito sa November 2."
"TALBOG!!!: Sitcom ni Bitoy, humamig ng awards!",E,"Nanatili bilang paboritong comedy show ng mga Pilipino ang kauna-unahang reality-sitcom ng GMA Network, ang Pepito Manaloto, dahil sa patuloy nitong pag-ani ng karangalan mula sa iba’t ibang award-giving bodies.,Natanggap ng Pepito Manaloto ang Certificate for Creative Excellence (Comedy Category) sa 2016 US International Film & Video Festival. Muli ring nasungkit ng programa ang Best Comedy Program sa katatapos lamang na 38th Catholic Mass Media Awards (CMMA).,Ibinahagi ng lead star na si Michael V. ang kanyang pasasalamat sa lahat ng mga taong nasa likod ng tagumpay na ito at sa lahat ng manonood na walang sawang sumusuporta sa programa.,“We got 2 prestigious awards in 3 days and all of you to thank! That’s how dedicated this group is to bring you the kind of entertainment you deserve! Congratulations sa lahat ng bumubuo ng Pepito Manaloto at mara­ming salamat sa inyong walang sawang pagsu­baybay!” sabi ni Bitoy na tinuturing ngang Kapuso comedy genius.,Samantala, sa episode ngayon (Oktubre 15), mapapanood ang guest appearance ng seasoned actor na si Gabby Concepcion bilang si Reggie, ang business partner ni Elsa (Manilyn Reynes).,Matapos ang ilang taon na pagkawala ni Jacky Woo sa Bubble Gang, dahil sinubukan nga niyang umarte sa ABS-CBN, hayun at napanood na nga siya kagabi ulit sa naturang gag show.,Sobrang na-miss nga niya ang mga dating kasamahan sa Bubble Gang, at mainit siyang sinalubong ng cast na pinangungunahan ni Michael V. Ramdam niya at na- overwhelm talaga siya sa mainit na pag-welcome sa kanya.,Kaya madalas na naman ninyo siyang mapapanood sa number one gag show rito sa Pilipinas at malamang mag-guest din siya sa iba pang comedy shows ng GMA 7.,Kahit hindi pa siya muling nakikita sa TV bilang isang Kapuso, ramdam namin ang saya ng mahusay na aktor na si Ariel Rivera sa kanyang pagbabalik sa GMA Network. Kasama ang singer-actor sa upcoming GMA Afternoon Prime series na Hahamakin Ang Lahat na pagbibidahan ng love team nina Joyce Ching at Kristoffer Martin.,Nabanggit ni Ariel na na-miss niya ang mga katrabaho niya sa Kapuso Network kaya naman looking forward talaga siya na muli silang makatrabaho.,“I love it. Kasi kilala ko ‘yang mga ‘yan. We’re very close friends outside of work. So si Eula, we’re good friends. Palagi kami magkasama kapag may free time. It’s nice. Kasi I missed working with them. Plus, I was here for like 8 years so I have made very good friends kaya nilo-look forward ko talaga itong show na ‘to,” ani Ariel."
"PAISTARAN: Nadine, inakusahang ‘SNOB’, ‘PLASTIK’, ‘SUPLADA’ sa fans",E,"Stop the hate! ‘Yan ang sigaw ng JaDine fans!,Kaloka lang daw kasi na matapos ang ilang kumitang pelikula, matataas na ratings na teleseryes, dinagsa na concerts, ngayon pa natsismis na ‘snob’ si Nadine Lustre sa mga fans niya.,Kumalat kasi ang isang video sa social media na kung saan ay naglalakad nga si Nadine, at biglang lumapit ang isang fan para magpa-picture sa kanya. Pero, wala ngang nangyaring photo op, dahil patuloy lang si Nadine sa paglalakad, at may isang babae (production staff) na tila kumausap sa naturang fan, at doon na nga nagsimula ang lahat ng ‘hate’ tsika tungkol kay Nadine.,Anyway, todo-depensa naman siyempre ang fans nina Nadine at James Reid. Hindi nga sila papayag na basta-basta na lang wawasakin ang kanilang idolo.,At heto na nga, sa account ni @jadinefield, ipinakitang muli ang naturang video, karugtong ang iba pang video ni Nadine. At oo nga, may lumapit talaga na isang fan kay Nadine, pero ang production staff na mismo ang nagsabi sa fan na ‘yon na bawal muna, dahil nasa kalagitnaan sila ng shooting (This Time pa ‘yon, ha, pero ngayon lang lumabas).,“She is not a snob (period)! The video is going around, claiming that Nadine is too good for her fans and refuses to take photos with them.,“But I’m glad the girl tweeted that photos or autographs weren’t allowed because they were in the middle of taping (shooting) the movie This Time. I also heard she got a picture with them after. All is well.,“Stop the hate. Nadine is such a nice girl to be called a snob,” tsika ni jadinefield.,Makikita rin sa naturang video ang mga kasunod pang video, na kung saan ay kita naman si Nadine kung gaano ka-sweet sa kanyang mga fans, na kahit busy siya, nagbibigay siya ng time para magpa-picture, at may isa pa ngang pagkakataon na si Nadine pa mismo ang nagturo sa isang male fan kung paano mag-picture na mas maganda.,At sa bawat paglapit ng mga fans kay Nadine para magpa-picture, matunog na ‘thank you’ rin ang ibi­nabalik ni Nadine.,Naglabasan din ang iba’t ibang photos ng bida ng Till I Met You, na kasama ang iba’t ibang fans niya, bilang pangontra sa pagkalat ng video o tsika na ‘yon na ‘snob’ talaga si Nadine.,Well, ang mga fans na niya ang nagtatanggol sa kanya, hindi na nga kailangan ni Nadine na ipagtanggol ang sarili niya sa mga akusasyon na plastik, suplada, at snob siya sa mga fans niya.,Isa pang sumisigaw ng ‘stop the hate’ ay ang mga supporters ni Katrina Halili, para nga sa kanilang idolo. Na dapat lang naman, dahil parang itong mga bashers na ito, hindi pa maka-move on sa ‘scandal’ nina Katrina Halili at Hayden Kho, ha!,Hello, nagkabati na ang mga taong involved doon, nabasura na ang mga kaso at maayos na ang buhay nilang lahat, pero heto at may mga bashers pa rin na ayaw ma­ging maligaya ang mga artista, ha!,Sa kalagitnaan kasi ng magagandang tweets tungkol sa husay ni Katrina sa mga eksena nito sa Sa Piling Ni Nanay sa GMA 7, kalaban si Yasmien Kurdi, big­lang-bigla ay may mga sumingit na tweets, na nagpapansin talaga, o nambuburaot lang nang sobra.,“Katrina, sarap ulit-ulitin ang scandal mo… kasama ka siguro sa watch list about drugs!” hirit ng basher na hindi ko na lang babanggitin ang account name, dahil parang ‘yun ang gusto niyang mangyari, ang maging famous, kaya nang-aasar.,Ano sa tingin iyo ang naging sagot ni Katrina? Heto…,“Push mo ‘yan! Samahan mo ng Bible, ah…” sagot ni Katrina.,Heto pa ang isang walang magawa…,“Kat, ang galing-ga­ling mo sumayaw sa sex scandal!”,Heto naman ang sagot ni Katrina:,“Talaga! Inggit ka? Gawa ka rin dali!”,Pinayuhan si Katrina ng mga fans niya na ‘wag na lang pansinin ang mga bashers niya, dahil iilan lang naman ‘yon. Ha­yaan na lang daw na silang mga nagmamahal sa kanya ang magtanggol kay Katrina.,“At least, napasaya ko sila! ‘Yun ang importante. Ulit-ulitin niya para masaya siya palagi!” sagot ni Katrina.,Ah, uso na ngayon ang move on, ‘di ba?"
"Derek, grabe ang sexual tension with Lovi!",E,"Natawa si Derek Ramsay nang sabihin namin sa kanya ang reaksiyon na narinig namin even before the presscon proper of his new movie, ang The Escort ng Regal Films na ipapalabas na sa November 2.,Si Derek na raw yata ang natikman na ang labi ng halos lahat ng mga sikat na female actresses sa bansa. At madalas, hindi lang kissing scenes, love scenes pa! So ibig sabihin, malaki ang tiwala kay Derek ng mga artistang babae.,Katulad ngayon sa The Escort na talagang sobrang sizzling, passionate ang mga eksena ni Lovi.,Sabi naman namin kay Derek, siya na ang kinainggitan at masasabing ultimate leading man na yata sa henerasyon niya ngayon.,“I consider myself very lucky na nakaka-trabaho ko ang mahuhusay at magagandang artista. From Juday, Anne, Coleen, Bea, Toni, I’m very, very lucky.”,With Lovi, kumportable na raw silang dalawa dahil matagal na rin silang magkaibigan. Kahit ang girlfriend ni Derek na si Joanne Villablanca, matagal na raw kaibigan ni Lovi kaya mas lalong walang selos factor.,Although sey ni Derek, hindi naman daw talaga nagiging isyu sa kanila ng girlfriend anumang love scenes niya sa movies.,Hangang-hanga si Derek kay Lovi dahil wala raw itong mga arte-arte.,“Grabe ‘yung sexual tension, hindi kami nag-love making ni Lovi, it’s all foreplay, pero, mas grabe pala. It’s actually sexier.  Si Lovi, walang effort na ma­ging sexy.,Noong una raw, nakadalawang proteksiyon pa siya pero dahil nakikita rin, ini-assure lang daw niya ito na poprotektahan niya kaya to the point na halos wala na itong proteksiyon.,“Every angle, she looks good. What you see on the magazine, ganun talaga.”,Puring-puri rin ni Derek ang na­ging FHM cover ni Lovi na may kasamang python. ‘Yun pala, isa siya sa mga unang pinakitaan ni Lovi nito at nagbibi­gay daw siya ng advice.,Sa huli, sa rami na nga ng naging love scenes ni Derek sa iba’t ibang leading ladies niya sa mga movies, naitanong tuloy namin sa kanya kung may challenge pa ba sa kanya ang ganung eksena.,“Yes! Hindi ka masasanay talaga!” ang sagot lang ni Derek."
"Push Mo Toh!: Sunshine, ‘pinatutsadahan’ ng wife ni Mathay?",E,"Usap-usapan ngayon sa social media ang makahulugang mensahe ng asawa ni Macky Mathay na si Camille Farinas-Mathay. Ito ay matapos lumabas din sa social media ang diumano’y sweet photo ng kanyang mister at ng aktres na si Sunshine Cruz kung saan naging viral nga ang ‘holding hands’ photo nila.,Ayon sa reaksyon ng mga netizen, tila patama ito sa dalawa dahil nga sa tsikang may namumuong relasyon sa kanila.,Post ni Camille, “You say it best…when you say nothing at all.,“I miss blue skies, good weather, sea, sand, air, good food, good massage, and a good night’s sleep.,“Happy I have my 3 kids to give me all that and more. (so much for saying nothing at all)”,Pero, ayon sa tsika, halos isang taon na ring hiwalay itong si Camille sa half-brother ni Ara Mina. Kung susuriin nga ang mga salita nito sa IG, mukhang nag-e-emote nga ito pero wala namang galit o sama ng loob ang kanyang mga patama.,Hindi ito isang post ng isang asawang sa tingin niya ay niloko siya o nalagyan ng ipot sa ulo. Cool lang siya kumbaga.,Wala rin siyang direktang pag-e-emote dahil hindi naman siguro si Shine ang dahilan ng kanilang paghihiwalay a year ago, devah?,Ang inaabangan din ng netizens ay kung mag-e-emote din daw si Cesar Montano na matagal na ring hiwalay kay Shine.,Maging ang reaksyon ni Ara Mina na isang matalik ding kaibigan ni Shine ay inaabangan din ang kanyang saloobin dito. May kanya-kanya namang opinyon ang mga readers.,‘Yung iba, may nagsasabing hayaan na lang daw na maging masaya sina Macky at Sunshine kung totoong silang dalawa na nga dahil pareho namang hiwalay na sa kani-kanilang dyowa.,Pero, ayon naman sa iba, kailangang ma-annul muna ang kani-kanilang kasal bago sila magpakasaya sa kung anumang meron sila ngayon.,Tanong naman ng iba, ano kaya ang reaksyon ng kani-kanilang mga anak? Parehong may tig-tatlong anak sina Macky at Shine sa estranged wife and husband nila respectively.,Halos gusto na raw ni Albie Casiño na mag-quit sa kanyang transgender role sa isang episode ng Maalaala Mo Kaya. Kasi nga raw, kahit lagi niyang sinasabi na gusto niyang mag-portray ng isang role na out of his comfort zone, pero hindi raw niya pinangarap ang magdamit-babae sa isang show.,Okey lang sa kanya ang isang gay role, pero ‘yung talagang halos babae na siya with all the trimmings ay malayo sa gusto niya. Pero, dahil gusto nga raw niyang i-prove na siya ay isang aktor ay kinumbinsi na lang niya ang kanyang sarili na ituloy na lang ito.,Sabi nga niya, “Ang hirap talaga. ‘Yung paglakad ko, ‘yung pagtayo ko, ‘yung pag-upo  ko, kailangan talagang…(babaeng-babae siya). Lahat mahirap.”,Ang role niya ay si Erika na isang transgender na Pinay na nasa abroad. So, paano nga raw ba niya inihanda ang kanyang sarili rito?,Aniya, “Una, nakipag-skype call talaga ako kay Erika. Tinanong ko siya ng mga questions, ‘yung habit niya.,“At saka, on set, hindi naman mauubusan ng beki sa set, so ‘yun. Pinapanood ko lang sila, at tinutulu­ngan naman nila ako.,“Like halimbawa sa rehearsal bago mag-take, binubulungan ako ng make-up artist na ito ang gawin mo, ganito ka dapat maglakad.”,In fairness, naka-live up naman sa expectation si Albie dahil sa napanood naming trailer nito, aba, aba, may karibal na talaga si “Destiny Rose” Ken Chan kung ‘pagandahan’ lang naman ang pag-uusapan, noh!"
"OH LABAN KA?!: Lovi at Marian, pinag-aaway na naman!",E,"Nauulit na naman ang bangayan­ ng mga fans nina­ Lovi Poe at Marian­ ­Rivera dahil sa naka-post na video ng bida ng The Escort sa kanyang Instagram. Nagtatarayan­ ang mga fans ng dalawa dahil sa isang lalakeng nasa video na nakatago sa likod ni Lovi.,Nag-post si Lovi ng short video niya na may isang lalake sa likod niya na tumatakip sa kanyang ulo sa pamamagitan ng kamay nito.,Nakasulat sa caption ng video na “was sick…that’s why I needed a human shield.”,Nakasuot ang lalake ng baseball cap at nakatago­ ito sa likod ng ulo ni Lovi.  Aliw na aliw ang ­aktres sa ginagawa ng lalake na kinakantahan pa niya ng Umbrella.,Gumalaw ang kamera at pahapyaw na lumitaw ang mata at pagkatapos ay ang ilong.,Pahapyaw na sumungaw ang ngiti nito na siyang dahilan ng diskusyon ng mga fans nina Lovi at ni Marian.,May mga humuhulang si Dingdong Dantes daw na asawa ni Marian ang nasa likod ni Lovi dahil kahawig ng aktor ang ngiti ng aktor. May mga nagsabi rin na hindi gagawin ni Dingdong ang makipagharutan kay Lovi dahil happy ito kay Marian.,Pero nahahawig nga kay Dingdong ang ngiti ng lalake bagama’t hindi malinaw at pahapyaw lang naman sumilip ang mukha nito. Pero, malabo nga na ang leading man ni Lovi ang lalake sa video niya dahil hindi ito balbas-sarado.,Ipinagdidiinan ng mga fans ni Marian at ng Dong-Yan na hindi ito si Dingdong. Siyempre, dumipensa naman ang mga supporters ni Lovi at sinabing kung sino man ang nasa likod ng aktres ay wala na silang pakialam doon.,Pero dahil nga may mga binitiwang salita na ang ilang mga fans laban sa kani-kanilang mga iniidolo,­ doon na nagsimula ang mga bangayan at tarayan. Kaya nga parang nauulit na naman ang giyera sa pagitan ng Lovi supporters at Marian fans na matagal na ring nagpahinga.,Siyanga pala, ang cast ng Someone To Watch Over Me na sina Tom Rodriguez, Max Collins­ at Lovi ay makiki-join sa Masskara festivities­ sa Bacolod ngayon, ­October 14.,Nangako na ng forever si Mark Herras kay Winwyn Marquez sa netizens o sa kanyang­ Instagram followers. Meaning, wala nang makakapagpabuwag pa sa kanilang relasyon at ­posibleng mauwi na talaga ito sa kasalan.,Ang promise of forever ni Mark ay sanhi ng pinagdadaanan niyang kalungkutan at depression sa pagkamatay ng isa niyang tatay-tatayan. Nag-post si Mark ng larawan nila ni Winwyn na tila nasa ilalim sila ng falls habang nagsi-selfie.,Nagpasalamat si Mark sa suportang ibinibigay sa kanya ng kasintahan at kahit anong pagsubok ang dumaan sa buhay nito ay hindi siya iniwan ng Kapuso actress.,Dahil napatunayan na raw ni Mark ang tatag ng kanilang relasyon ni Winwyn, lalo na sa sitwasyong may pinagdaanan din ito sa kanyang personal na buhay partikular na ang pagkakakulong ng kuya nitong si Mark Anthony Fernandez, hinding-hindi raw ­niya ito iiwan.,“Ilang pagsubok na ang dumating sa buhay ko… Lage mong sinasabi na kaya ko to… Thank you ga (Winwyn) dahil palagi kang nandiyan para bigyan ako ng lakas ng loob at araw-araw mong pinapa-alala sa kin na malalagpasan­ ko lahat ng to.,“Thank you pangga dahil hindi mo ko iniwan kahit sandali. Salamat sa pagmamahal­ ga… Mahal na mahal kita… Thank you ga @wynmarquez at ikaw naman everything will be okay.,“Remember dala­wa tayo sa lahat ng pagsubok. Hindi kita­ iiwan ga tandaan mo yan!” sey ni Mark."
"ANSABEEEH???: Piolo, payag mamuno vs. droga!",E,"Bago pa man ilabas ni President Rodrigo Duterte ang malawakang kampanya laban sa droga  kunsaan ang mga artista ay dapat daw na sumailalim sa drug tests, si Piolo Pascual ay matagal na ngang ginagawa ‘yon. Taun-taon ay nagpapa-drug test si Piolo.,“Kasama ‘yun sa ge­neral check-up. Just to make sure, whatever happens, at least you know, ‘di ba?”,Maipapayo rin daw ni Piolo sa ibang artista na gawin ang pagbu-boluntaryong drug testing.,“Para hindi ka na ma-random, you should have voluntary drug testing and if you’re not guilty, show it, ‘di ba?”,Inamin ni Piolo na naniniwala raw siya kay PDigong kahit noon pa man, pero mas okey sa kanya na ‘wag na lang pangalanan ang mga artistang pinaghihinalaan na nagda-drugs.,“Siguro sabihan na lang privately para at least, they will learn. Ako, I really feel bad for Mark Anthony (Fernandez). Pero, ‘yun ang hirap. Sana hindi tayo magamit to shame other people.,“Mahirap din, mahirap ‘yung ma-embarrass ka.”,Wala namang bahid ng isyu si Piolo pagdating sa drugs. Bukod pa sa yearly drug testing na ginagawa niya. Kung sakali at kuhanin siyang ambassador laban sa droga, papayag siya?,“Why not? Why not? It’s a certain advocacy. Parang you want to use your i­mage in the right way. Parang you want to use your image and be a good example. Para at least, pati ikaw, you’re always in check.”,Sakto talaga ang bagong programa ng Sun Life na ine-endorso ni Piolo ngayon, ang Go Well na may konek sa health and fitness. Heto nga at sa November 19, ika-walong Sunpiology run na niya na gaganapin naman sa Camp Aguinaldo.,Madali raw nakapag-adjust si Ritz Azul na ang katrabaho niya sa kasalukuyang ginagawang serye, ang Promise of Forever, ay si Paulo Avelino. Overwhelming daw sa kanya na leading man na nga niya ito sa kuwento niyang hindi ordinaryong love story series nila.,Noon pa raw, sinasabi na niyang si Paulo ang isa sa gusto niyang makatrabaho sa Kapamilya network. Nag-o-open daw siya kay Pau na kinakabahan siya, na turuan siya at first time niya sa ABS. At tinutulungan naman daw siya. Naging close raw sila kahit sa workshop pa lang. At ramdam nga naming kilig na kilig siya kapag si Paulo ang topic.,Naaliw kami kay Ritz nang tanungin namin kung may lovelife na, wala at single pa rin daw siya. Pero hindi nito itinanggi na may mga nagpaparamdam sa kanya. Na napansin daw niya simula nang maging Kapamilya siya.,“‘Di ba dati, kapag tinatanong niyo ko, wala akong maisagot kasi wala talaga, pero nang mag-ABS ako, ewan ko parang bigla dumating sila! Ha! Ha! Ha!”,Still, single pa rin naman daw siya dahil sey nito, talagang work daw ang focus niya lalo pa nga sa mga opportunity sa career na meron siya ngayon.,Isa si Ritz sa um-attend sa bagong Italy brand na Selective Professional hair products sa Solaire Hotel."
"OH LABAN KA?!: Maja, generous magpasilip ng alindog!",E,"Matapos mag-post ng kanyang birthday celebration, mga bonggang photos naman ang masisilip sa Instagram wall ni Maja Salvador. Bongga dahil sa panibagong pagkakaton, ipinatikim ni Maja sa mata ng kanyang fans ang kanyang alindog.,Nadadalas ang pagpapasilip ng kaseksihan ni Maja sa social media. Last August, may posts din ang aktres sa isang island na naka-one piece bathing suit siya, at sa latest posts niya, sunud-sunod na photos na seksing-seksi siya sa resort na 2-piece bikini ang suot niya.,Lantad na lantad nga ang kaseksihan ni Maja, dahil may nakaharap, may patagilid at may patalikod ang mga shots. Makikita mo nga na maganda ang hubog ng puwet ni Maja, ha!,Sa mga naturang photos, mga kaibigan ang kasama niya, na tingin ko ay bading ang isa.,Anyway, mula nung mabakante ang puso ni Maja, naging gene­rous siya sa mga male fans niya na magpasilip ng alindog niya.,Medyo naintriga lang ako sa isang tao na dalawang beses na na-tagged ni Maja ng kanyang mga sexy photos, at ito ay si Cheeno Carlos. Nung bisitahin ko ang IG account ni Cheeno, nabasa naming isa itong interior designer na mahilig ding mag-travel.,Isa sa mga photo ni Cheeno ay magkayakap pa sila ng mahigpit ni Maja, at binati pa nito ang aktres ng Happy Birthday. Kuha ang larawan nung October 6 last year.,Hindi malinaw kung ano talaga ang relasyon ni Maja sa lalake. May ilang kuha rin kasi si Cheeno na may kasamang babae na ka-holding hands niya.,Well, ask ko na lang kay Maja `yon ‘pag nagkita kami!,Naloloka ang mga followers ni Rufa Mae Quinto sa Instagram sa mga pinaggagawa nito. Kamakailan lang, nag-post si Rufa Mae ng mga photos na naka-bathing suit siya, kahit umbok na umbok na ang kanyang tiyan.,Sabi nga ng ilang mga followers niya, hindi raw talaga kaya ni Rufa Mae na iwan agad-agad ang kanyang sexy image kaya naman kahit buntis ito ay nagpumilit pa ring magpa-sexy.,Ang sumunod naman ay ang pagwu-work out niya na animo ay wala siyang dinadalang buhay sa kanyang sinapupunan. Mapapanood sa short video ni Rufa Mae ang pagi-exercise niya na ang isa ay nagbubuhat siya ng dumbles. At ang isa naman ay nakatagilid ang sexy star sa sahig habang itinataas-pababa niya ang kanyang legs.,Ang isa naman ay lumalakad siya sa treadmill habang hinihimas-himas niya ang kanyang tiyan.,Mukhang wala namang peligro ang pagbubuntis ni Rufa Mae dahil sa ginagawa nitong work out.,Kunsabagay, nung kabuntisan pa ni Iya Villania, nakuha pa nitong tumakbo sa isang fun-run for a cause at nagi-gym pa rin ito. Ilan lang si Rufa Mae sa mga female celebrities na nabuntis na hindi kinakailangang magpahinga sa bahay at humilata ng ilang buwan sa kama.,Base sa ginagawang pagi-exercise nito, maayos ang kanyang pagdadalantao."
